time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,0,0,.fix_qua,.zone_num,.zone_letter
2022/02/16/19:15:36.393855,29074,1645056936,391033411,,671941.60807848,4689655.74390435,5,42,T
2022/02/16/19:15:36.590762,29075,1645056936,588555335,,671941.407653482,4689655.83343072,5,42,T
2022/02/16/19:15:36.590983,29076,1645056936,588555335,,671941.407653482,4689655.83343072,5,42,T
2022/02/16/19:15:36.790623,29077,1645056936,788732528,,671941.19355344,4689655.9472999,5,42,T
2022/02/16/19:15:36.790678,29078,1645056936,788732528,,671941.19355344,4689655.9472999,5,42,T
2022/02/16/19:15:36.991402,29079,1645056936,989378929,,671940.938518775,4689656.05199994,5,42,T
2022/02/16/19:15:36.991858,29080,1645056936,989378929,,671940.938518775,4689656.05199994,5,42,T
2022/02/16/19:15:37.192052,29081,1645056937,189132690,,671940.738680527,4689656.1905266,5,42,T
2022/02/16/19:15:37.192238,29082,1645056937,189132690,,671940.738680527,4689656.1905266,5,42,T
2022/02/16/19:15:37.391391,29083,1645056937,389488697,,671940.543183979,4689656.29798702,5,42,T
2022/02/16/19:15:37.391507,29084,1645056937,389488697,,671940.543183979,4689656.29798702,5,42,T
2022/02/16/19:15:37.587817,29085,1645056937,585664987,,671940.325468059,4689656.3741003,5,42,T
2022/02/16/19:15:37.588192,29086,1645056937,585664987,,671940.325468059,4689656.3741003,5,42,T
2022/02/16/19:15:37.782560,29087,1645056937,780965805,,671940.129152156,4689656.51494007,5,42,T
2022/02/16/19:15:37.783415,29088,1645056937,780965805,,671940.129152156,4689656.51494007,5,42,T
2022/02/16/19:15:37.983457,29089,1645056937,981397867,,671939.898114774,4689656.66828733,5,42,T
2022/02/16/19:15:37.984173,29090,1645056937,981397867,,671939.898114774,4689656.66828733,5,42,T
2022/02/16/19:15:38.182224,29091,1645056938,180219650,,671939.688340317,4689656.81343557,5,42,T
2022/02/16/19:15:38.182296,29092,1645056938,180219650,,671939.688340317,4689656.81343557,5,42,T
2022/02/16/19:15:38.381188,29093,1645056938,379414558,,671939.468831418,4689656.94016071,5,42,T
2022/02/16/19:15:38.381580,29094,1645056938,379414558,,671939.468831418,4689656.94016071,5,42,T
2022/02/16/19:15:38.582833,29095,1645056938,579001665,,671939.238108154,4689657.08071257,5,42,T
2022/02/16/19:15:38.583150,29096,1645056938,579001665,,671939.238108154,4689657.08071257,5,42,T
2022/02/16/19:15:38.781903,29097,1645056938,779182910,,671939.025060742,4689657.20778188,5,42,T
2022/02/16/19:15:38.782303,29098,1645056938,779182910,,671939.025060742,4689657.20778188,5,42,T
2022/02/16/19:15:38.981442,29099,1645056938,979455232,,671938.801113576,4689657.36390095,5,42,T
2022/02/16/19:15:38.982660,29100,1645056938,979455232,,671938.801113576,4689657.36390095,5,42,T
2022/02/16/19:15:39.184997,29101,1645056939,182533025,,671938.594622263,4689657.53232388,5,42,T
2022/02/16/19:15:39.185317,29102,1645056939,182533025,,671938.594622263,4689657.53232388,5,42,T
2022/02/16/19:15:39.383160,29103,1645056939,381401300,,671938.369014591,4689657.66075487,5,42,T
2022/02/16/19:15:39.383852,29104,1645056939,381401300,,671938.369014591,4689657.66075487,5,42,T
2022/02/16/19:15:39.583091,29105,1645056939,580854415,,671938.146540301,4689657.79612823,5,42,T
2022/02/16/19:15:39.583472,29106,1645056939,580854415,,671938.146540301,4689657.79612823,5,42,T
2022/02/16/19:15:39.784005,29107,1645056939,781413078,,671937.951049409,4689657.90896988,5,42,T
2022/02/16/19:15:39.784038,29108,1645056939,781413078,,671937.951049409,4689657.90896988,5,42,T
2022/02/16/19:15:39.981261,29109,1645056939,979442358,,671937.740238158,4689658.05149498,5,42,T
2022/02/16/19:15:39.981954,29110,1645056939,979442358,,671937.740238158,4689658.05149498,5,42,T
2022/02/16/19:15:40.177113,29111,1645056940,174868106,,671937.497544438,4689658.20863834,5,42,T
2022/02/16/19:15:40.177306,29112,1645056940,174868106,,671937.497544438,4689658.20863834,5,42,T
2022/02/16/19:15:40.378900,29113,1645056940,376826047,,671937.292774353,4689658.33498313,5,42,T
2022/02/16/19:15:40.379099,29114,1645056940,376826047,,671937.292774353,4689658.33498313,5,42,T
2022/02/16/19:15:40.577226,29115,1645056940,575261116,,671937.07756325,4689658.46608154,5,42,T
2022/02/16/19:15:40.577453,29116,1645056940,575261116,,671937.07756325,4689658.46608154,5,42,T
2022/02/16/19:15:40.773435,29117,1645056940,770998716,,671936.873766324,4689658.5976457,5,42,T
2022/02/16/19:15:40.773769,29118,1645056940,770998716,,671936.873766324,4689658.5976457,5,42,T
2022/02/16/19:15:40.971641,29119,1645056940,969530344,,671936.622598551,4689658.65698043,5,42,T
2022/02/16/19:15:40.971693,29120,1645056940,969530344,,671936.622598551,4689658.65698043,5,42,T
2022/02/16/19:15:41.171996,29121,1645056941,170454263,,671936.378655036,4689658.77531266,5,42,T
2022/02/16/19:15:41.173420,29122,1645056941,170454263,,671936.378655036,4689658.77531266,5,42,T
2022/02/16/19:15:41.356601,29123,1645056941,356144428,,671936.118916709,4689658.8865773,5,42,T
2022/02/16/19:15:41.356612,29124,1645056941,356144428,,671936.118916709,4689658.8865773,5,42,T
2022/02/16/19:15:41.554650,29125,1645056941,552770376,,671935.898842972,4689659.00827876,5,42,T
2022/02/16/19:15:41.555396,29126,1645056941,552770376,,671935.898842972,4689659.00827876,5,42,T
2022/02/16/19:15:41.754843,29127,1645056941,752778768,,671935.702451885,4689659.16340436,5,42,T
2022/02/16/19:15:41.754860,29128,1645056941,752778768,,671935.702451885,4689659.16340436,5,42,T
2022/02/16/19:15:41.955125,29129,1645056941,952764272,,671935.492462634,4689659.31170183,5,42,T
2022/02/16/19:15:41.955185,29130,1645056941,952764272,,671935.492462634,4689659.31170183,5,42,T
2022/02/16/19:15:42.154469,29131,1645056942,152245521,,671935.283633703,4689659.48563405,1,42,T
2022/02/16/19:15:42.154656,29132,1645056942,152245521,,671935.283633703,4689659.48563405,1,42,T
2022/02/16/19:15:42.353077,29133,1645056942,351132154,,671935.034015291,4689659.6164446,1,42,T
2022/02/16/19:15:42.353477,29134,1645056942,351132154,,671935.034015291,4689659.6164446,1,42,T
2022/02/16/19:15:42.551362,29135,1645056942,549369335,,671934.773950242,4689659.69615733,5,42,T
2022/02/16/19:15:42.551414,29136,1645056942,549369335,,671934.773950242,4689659.69615733,5,42,T
2022/02/16/19:15:42.752047,29137,1645056942,749990940,,671934.51674798,4689659.78262023,5,42,T
2022/02/16/19:15:42.752924,29138,1645056942,749990940,,671934.51674798,4689659.78262023,5,42,T
2022/02/16/19:15:42.951812,29139,1645056942,949931621,,671934.276395565,4689659.82756187,5,42,T
2022/02/16/19:15:42.952173,29140,1645056942,949931621,,671934.276395565,4689659.82756187,5,42,T
2022/02/16/19:15:43.147418,29141,1645056943,145212173,,671934.115261688,4689660.01565353,5,42,T
2022/02/16/19:15:43.148230,29142,1645056943,145212173,,671934.115261688,4689660.01565353,5,42,T
2022/02/16/19:15:43.346750,29143,1645056943,344875097,,671933.879611279,4689660.19430845,5,42,T
2022/02/16/19:15:43.348029,29144,1645056943,344875097,,671933.879611279,4689660.19430845,5,42,T
2022/02/16/19:15:43.546742,29145,1645056943,544802188,,671933.663616356,4689660.35173619,5,42,T
2022/02/16/19:15:43.546866,29146,1645056943,544802188,,671933.663616356,4689660.35173619,5,42,T
2022/02/16/19:15:43.746600,29147,1645056943,744698286,,671933.419513097,4689660.4485405,5,42,T
2022/02/16/19:15:43.746650,29148,1645056943,744698286,,671933.419513097,4689660.4485405,5,42,T
2022/02/16/19:15:43.944377,29149,1645056943,942126035,,671933.199937716,4689660.61163249,5,42,T
2022/02/16/19:15:43.945002,29150,1645056943,942126035,,671933.199937716,4689660.61163249,5,42,T
2022/02/16/19:15:44.141829,29151,1645056944,139984607,,671932.959153051,4689660.77513165,5,42,T
2022/02/16/19:15:44.142764,29152,1645056944,139984607,,671932.959153051,4689660.77513165,5,42,T
2022/02/16/19:15:44.342811,29153,1645056944,340762853,,671932.714909257,4689660.9057031,5,42,T
2022/02/16/19:15:44.343460,29154,1645056944,340762853,,671932.714909257,4689660.9057031,5,42,T
2022/02/16/19:15:44.543645,29155,1645056944,541745662,,671932.463332014,4689661.03219795,5,42,T
2022/02/16/19:15:44.544384,29156,1645056944,541745662,,671932.463332014,4689661.03219795,5,42,T
2022/02/16/19:15:44.744294,29157,1645056944,741922855,,671932.262542746,4689661.20948199,5,42,T
2022/02/16/19:15:44.744754,29158,1645056944,741922855,,671932.262542746,4689661.20948199,5,42,T
2022/02/16/19:15:44.942471,29159,1645056944,940494537,,671932.030069678,4689661.30916956,5,42,T
2022/02/16/19:15:44.942521,29160,1645056944,940494537,,671932.030069678,4689661.30916956,5,42,T
2022/02/16/19:15:45.139976,29161,1645056945,138510227,,671931.795223391,4689661.37094616,5,42,T
2022/02/16/19:15:45.143048,29162,1645056945,138510227,,671931.795223391,4689661.37094616,5,42,T
2022/02/16/19:15:45.341415,29163,1645056945,339314460,,671931.58648306,4689661.50201801,5,42,T
2022/02/16/19:15:45.341469,29164,1645056945,339314460,,671931.58648306,4689661.50201801,5,42,T
2022/02/16/19:15:45.540795,29165,1645056945,538471937,,671931.356880954,4689661.65298858,5,42,T
2022/02/16/19:15:45.541051,29166,1645056945,538471937,,671931.356880954,4689661.65298858,5,42,T
2022/02/16/19:15:45.741545,29167,1645056945,739506483,,671931.104844504,4689661.77576115,5,42,T
2022/02/16/19:15:45.742276,29168,1645056945,739506483,,671931.104844504,4689661.77576115,5,42,T
2022/02/16/19:15:45.941321,29169,1645056945,939225673,,671930.862352285,4689661.87984164,5,42,T
2022/02/16/19:15:45.941557,29170,1645056945,939225673,,671930.862352285,4689661.87984164,5,42,T
2022/02/16/19:15:46.140903,29171,1645056946,139115333,,671930.606247691,4689661.94963189,5,42,T
2022/02/16/19:15:46.141802,29172,1645056946,139115333,,671930.606247691,4689661.94963189,5,42,T
2022/02/16/19:15:46.341024,29173,1645056946,338824987,,671930.351009519,4689662.01777345,5,42,T
2022/02/16/19:15:46.341256,29174,1645056946,338824987,,671930.351009519,4689662.01777345,5,42,T
2022/02/16/19:15:46.538844,29175,1645056946,536929607,,671930.124605965,4689662.10573469,5,42,T
2022/02/16/19:15:46.538960,29176,1645056946,536929607,,671930.124605965,4689662.10573469,5,42,T
2022/02/16/19:15:46.739207,29177,1645056946,737333297,,671929.845906693,4689662.1482508,5,42,T
2022/02/16/19:15:46.740223,29178,1645056946,737333297,,671929.845906693,4689662.1482508,5,42,T
2022/02/16/19:15:46.929598,29179,1645056946,928844690,,671929.591794959,4689662.232192,5,42,T
2022/02/16/19:15:46.929690,29180,1645056946,928844690,,671929.591794959,4689662.232192,5,42,T
2022/02/16/19:15:47.146852,29181,1645056947,144320011,,671929.380013373,4689662.35817935,5,42,T
2022/02/16/19:15:47.147304,29182,1645056947,144320011,,671929.380013373,4689662.35817935,5,42,T
2022/02/16/19:15:47.329906,29183,1645056947,328937768,,671929.171136104,4689662.51726634,5,42,T
2022/02/16/19:15:47.329941,29184,1645056947,328937768,,671929.171136104,4689662.51726634,5,42,T
2022/02/16/19:15:47.530725,29185,1645056947,528780221,,671928.953700771,4689662.62121972,5,42,T
2022/02/16/19:15:47.530779,29186,1645056947,528780221,,671928.953700771,4689662.62121972,5,42,T
2022/02/16/19:15:47.732194,29187,1645056947,730269432,,671928.717437023,4689662.78000562,5,42,T
2022/02/16/19:15:47.732955,29188,1645056947,730269432,,671928.717437023,4689662.78000562,5,42,T
2022/02/16/19:15:47.933203,29189,1645056947,931166887,,671928.487427874,4689662.93634731,5,42,T
2022/02/16/19:15:47.933269,29190,1645056947,931166887,,671928.487427874,4689662.93634731,5,42,T
2022/02/16/19:15:48.133285,29191,1645056948,131201028,,671928.255803229,4689663.08559836,5,42,T
2022/02/16/19:15:48.133333,29192,1645056948,131201028,,671928.255803229,4689663.08559836,5,42,T
2022/02/16/19:15:48.338925,29193,1645056948,336793661,,671928.030730073,4689663.22591814,5,42,T
2022/02/16/19:15:48.339813,29194,1645056948,336793661,,671928.030730073,4689663.22591814,5,42,T
2022/02/16/19:15:48.542936,29195,1645056948,540260791,,671927.843788938,4689663.37181272,5,42,T
2022/02/16/19:15:48.542985,29196,1645056948,540260791,,671927.843788938,4689663.37181272,5,42,T
2022/02/16/19:15:48.744724,29197,1645056948,742389202,,671927.596677996,4689663.49581962,5,42,T
2022/02/16/19:15:48.744740,29198,1645056948,742389202,,671927.596677996,4689663.49581962,5,42,T
2022/02/16/19:15:48.946253,29199,1645056948,943442344,,671927.336580867,4689663.59928256,5,42,T
2022/02/16/19:15:48.946305,29200,1645056948,943442344,,671927.336580867,4689663.59928256,5,42,T
2022/02/16/19:15:49.148456,29201,1645056949,146058559,,671927.113681067,4689663.7127506,5,42,T
2022/02/16/19:15:49.148485,29202,1645056949,146058559,,671927.113681067,4689663.7127506,5,42,T
2022/02/16/19:15:49.348523,29203,1645056949,346342086,,671926.881421066,4689663.79815601,5,42,T
2022/02/16/19:15:49.348576,29204,1645056949,346342086,,671926.881421066,4689663.79815601,5,42,T
2022/02/16/19:15:49.550827,29205,1645056949,548210382,,671926.663819444,4689663.92010398,5,42,T
2022/02/16/19:15:49.550884,29206,1645056949,548210382,,671926.663819444,4689663.92010398,5,42,T
2022/02/16/19:15:49.750910,29207,1645056949,749372959,,671926.46211131,4689664.06192508,5,42,T
2022/02/16/19:15:49.754315,29208,1645056949,749372959,,671926.46211131,4689664.06192508,5,42,T
2022/02/16/19:15:49.954382,29209,1645056949,952332258,,671926.203890315,4689664.21794547,5,42,T
2022/02/16/19:15:49.954444,29210,1645056949,952332258,,671926.203890315,4689664.21794547,5,42,T
2022/02/16/19:15:50.155282,29211,1645056950,153343200,,671925.944216088,4689664.32661431,5,42,T
2022/02/16/19:15:50.155364,29212,1645056950,153343200,,671925.944216088,4689664.32661431,5,42,T
2022/02/16/19:15:50.355126,29213,1645056950,353449583,,671925.677101104,4689664.39632004,5,42,T
2022/02/16/19:15:50.356611,29214,1645056950,353449583,,671925.677101104,4689664.39632004,5,42,T
2022/02/16/19:15:50.553836,29215,1645056950,552092313,,671925.467647397,4689664.56207288,5,42,T
2022/02/16/19:15:50.554696,29216,1645056950,552092313,,671925.467647397,4689664.56207288,5,42,T
2022/02/16/19:15:50.754279,29217,1645056950,752729177,,671925.27837213,4689664.70772468,5,42,T
2022/02/16/19:15:50.755757,29218,1645056950,752729177,,671925.27837213,4689664.70772468,5,42,T
2022/02/16/19:15:50.956545,29219,1645056950,954265832,,671925.030659894,4689664.82819141,5,42,T
2022/02/16/19:15:50.956717,29220,1645056950,954265832,,671925.030659894,4689664.82819141,5,42,T
2022/02/16/19:15:51.154474,29221,1645056951,152311325,,671924.768274149,4689664.92955718,1,42,T
2022/02/16/19:15:51.154495,29222,1645056951,152311325,,671924.768274149,4689664.92955718,1,42,T
2022/02/16/19:15:51.351558,29223,1645056951,349556207,,671924.479336799,4689664.9573491,5,42,T
2022/02/16/19:15:51.351634,29224,1645056951,349556207,,671924.479336799,4689664.9573491,5,42,T
2022/02/16/19:15:51.551678,29225,1645056951,549641370,,671924.18565511,4689664.97092259,1,42,T
2022/02/16/19:15:51.551743,29226,1645056951,549641370,,671924.18565511,4689664.97092259,1,42,T
2022/02/16/19:15:51.750291,29227,1645056951,747985839,,671923.927078778,4689664.98999656,1,42,T
2022/02/16/19:15:51.750620,29228,1645056951,747985839,,671923.927078778,4689664.98999656,1,42,T
2022/02/16/19:15:51.948391,29229,1645056951,946329593,,671923.82121262,4689665.24828498,1,42,T
2022/02/16/19:15:51.948675,29230,1645056951,946329593,,671923.82121262,4689665.24828498,1,42,T
2022/02/16/19:15:52.146726,29231,1645056952,144996166,,671923.607671096,4689665.37868255,1,42,T
2022/02/16/19:15:52.148294,29232,1645056952,144996166,,671923.607671096,4689665.37868255,1,42,T
2022/02/16/19:15:52.345657,29233,1645056952,344148874,,671923.418485763,4689665.46458868,1,42,T
2022/02/16/19:15:52.347050,29234,1645056952,344148874,,671923.418485763,4689665.46458868,1,42,T
2022/02/16/19:15:52.546814,29235,1645056952,544821500,,671923.25720844,4689665.5688073,1,42,T
2022/02/16/19:15:52.547374,29236,1645056952,544821500,,671923.25720844,4689665.5688073,1,42,T
2022/02/16/19:15:52.746480,29237,1645056952,744270324,,671923.107978974,4689665.65328196,1,42,T
2022/02/16/19:15:52.746611,29238,1645056952,744270324,,671923.107978974,4689665.65328196,1,42,T
2022/02/16/19:15:52.944207,29239,1645056952,942646265,,671922.915969336,4689665.74208762,1,42,T
2022/02/16/19:15:52.945440,29240,1645056952,942646265,,671922.915969336,4689665.74208762,1,42,T
2022/02/16/19:15:53.143664,29241,1645056953,141768693,,671922.698991114,4689665.91155246,5,42,T
2022/02/16/19:15:53.143724,29242,1645056953,141768693,,671922.698991114,4689665.91155246,5,42,T
2022/02/16/19:15:53.341672,29243,1645056953,339819431,,671922.473714955,4689666.09380231,5,42,T
2022/02/16/19:15:53.342067,29244,1645056953,339819431,,671922.473714955,4689666.09380231,5,42,T
2022/02/16/19:15:53.540184,29245,1645056953,538271188,,671922.269706094,4689666.0433346,5,42,T
2022/02/16/19:15:53.540841,29246,1645056953,538271188,,671922.269706094,4689666.0433346,5,42,T
2022/02/16/19:15:53.737294,29247,1645056953,735331296,,671922.079048582,4689666.17800495,5,42,T
2022/02/16/19:15:53.737860,29248,1645056953,735331296,,671922.079048582,4689666.17800495,5,42,T
2022/02/16/19:15:53.932676,29249,1645056953,930239200,,671921.898054641,4689666.29472834,1,42,T
2022/02/16/19:15:53.932837,29250,1645056953,930239200,,671921.898054641,4689666.29472834,1,42,T
2022/02/16/19:15:54.126329,29251,1645056954,125275850,,671921.708968464,4689666.37098821,5,42,T
2022/02/16/19:15:54.126599,29252,1645056954,125275850,,671921.708968464,4689666.37098821,5,42,T
2022/02/16/19:15:54.327183,29253,1645056954,324794054,,671921.511739973,4689666.40882441,5,42,T
2022/02/16/19:15:54.327443,29254,1645056954,324794054,,671921.511739973,4689666.40882441,5,42,T
2022/02/16/19:15:54.528920,29255,1645056954,526097059,,671921.337551236,4689666.62405771,5,42,T
2022/02/16/19:15:54.528967,29256,1645056954,526097059,,671921.337551236,4689666.62405771,5,42,T
2022/02/16/19:15:54.729645,29257,1645056954,727329254,,671921.180793827,4689666.76846666,1,42,T
2022/02/16/19:15:54.730727,29258,1645056954,727329254,,671921.180793827,4689666.76846666,1,42,T
2022/02/16/19:15:54.928787,29259,1645056954,926554441,,671920.992107327,4689666.87331145,5,42,T
2022/02/16/19:15:54.929160,29260,1645056954,926554441,,671920.992107327,4689666.87331145,5,42,T
2022/02/16/19:15:55.132210,29261,1645056955,130430936,,671920.857789187,4689667.32053628,1,42,T
2022/02/16/19:15:55.132738,29262,1645056955,130430936,,671920.857789187,4689667.32053628,1,42,T
2022/02/16/19:15:55.332124,29263,1645056955,330217361,,671920.617930943,4689667.58091701,5,42,T
2022/02/16/19:15:55.332283,29264,1645056955,330217361,,671920.617930943,4689667.58091701,5,42,T
2022/02/16/19:15:55.536973,29265,1645056955,535124540,,671920.536414792,4689667.88470685,5,42,T
2022/02/16/19:15:55.537952,29266,1645056955,535124540,,671920.536414792,4689667.88470685,5,42,T
2022/02/16/19:15:55.736629,29267,1645056955,734789609,,671920.311104991,4689668.10759194,1,42,T
2022/02/16/19:15:55.737050,29268,1645056955,734789609,,671920.311104991,4689668.10759194,1,42,T
2022/02/16/19:15:55.934575,29269,1645056955,932742834,,671920.162886684,4689668.35277999,1,42,T
2022/02/16/19:15:55.935520,29270,1645056955,932742834,,671920.162886684,4689668.35277999,1,42,T
2022/02/16/19:15:56.136150,29271,1645056956,134163379,,671920.022918479,4689668.64882638,1,42,T
2022/02/16/19:15:56.136205,29272,1645056956,134163379,,671920.022918479,4689668.64882638,1,42,T
2022/02/16/19:15:56.398081,29273,1645056956,395517110,,671919.833537168,4689668.93902115,5,42,T
2022/02/16/19:15:56.398715,29274,1645056956,395517110,,671919.833537168,4689668.93902115,5,42,T
2022/02/16/19:15:56.598851,29275,1645056956,596739768,,671919.78231422,4689669.21442277,5,42,T
2022/02/16/19:15:56.598882,29276,1645056956,596739768,,671919.78231422,4689669.21442277,5,42,T
2022/02/16/19:15:56.797911,29277,1645056956,796406269,,671919.640042496,4689669.45289134,1,42,T
2022/02/16/19:15:56.798673,29278,1645056956,796406269,,671919.640042496,4689669.45289134,1,42,T
2022/02/16/19:15:56.999514,29279,1645056956,997475862,,671919.556377175,4689669.71525022,1,42,T
2022/02/16/19:15:57.000250,29280,1645056956,997475862,,671919.556377175,4689669.71525022,1,42,T
2022/02/16/19:15:57.200510,29281,1645056957,198476791,,671919.413417,4689669.92568345,5,42,T
2022/02/16/19:15:57.200566,29282,1645056957,198476791,,671919.413417,4689669.92568345,5,42,T
2022/02/16/19:15:57.399752,29283,1645056957,397587537,,671919.259002047,4689670.23826055,5,42,T
2022/02/16/19:15:57.400246,29284,1645056957,397587537,,671919.259002047,4689670.23826055,5,42,T
2022/02/16/19:15:57.600267,29285,1645056957,598390817,,671919.136724368,4689670.52583464,1,42,T
2022/02/16/19:15:57.600489,29286,1645056957,598390817,,671919.136724368,4689670.52583464,1,42,T
2022/02/16/19:15:57.799968,29287,1645056957,798146009,,671919.047967783,4689670.78250198,1,42,T
2022/02/16/19:15:57.800380,29288,1645056957,798146009,,671919.047967783,4689670.78250198,1,42,T
2022/02/16/19:15:57.999697,29289,1645056957,998234272,,671918.984377669,4689671.01213969,1,42,T
2022/02/16/19:15:58.000965,29290,1645056957,998234272,,671918.984377669,4689671.01213969,1,42,T
2022/02/16/19:15:58.201195,29291,1645056958,198803663,,671918.133493033,4689670.87287291,5,42,T
2022/02/16/19:15:58.201223,29292,1645056958,198803663,,671918.133493033,4689670.87287291,5,42,T
2022/02/16/19:15:58.400765,29293,1645056958,398712635,,671918.42614244,4689671.25468634,5,42,T
2022/02/16/19:15:58.400816,29294,1645056958,398712635,,671918.42614244,4689671.25468634,5,42,T
2022/02/16/19:15:58.600793,29295,1645056958,598855018,,671918.217149409,4689671.42972831,5,42,T
2022/02/16/19:15:58.600884,29296,1645056958,598855018,,671918.217149409,4689671.42972831,5,42,T
2022/02/16/19:15:58.801288,29297,1645056958,799288749,,671918.017674456,4689671.64322773,5,42,T
2022/02/16/19:15:58.801940,29298,1645056958,799288749,,671918.017674456,4689671.64322773,5,42,T
2022/02/16/19:15:59.002014,29299,1645056959,130414,,671917.798719992,4689671.83713713,5,42,T
2022/02/16/19:15:59.002644,29300,1645056959,130414,,671917.798719992,4689671.83713713,5,42,T
2022/02/16/19:15:59.201872,29301,1645056959,199720859,,671917.417994564,4689671.91982666,5,42,T
2022/02/16/19:15:59.202500,29302,1645056959,199720859,,671917.417994564,4689671.91982666,5,42,T
2022/02/16/19:15:59.400686,29303,1645056959,398731946,,671917.189904975,4689672.08772007,5,42,T
2022/02/16/19:15:59.400703,29304,1645056959,398731946,,671917.189904975,4689672.08772007,5,42,T
2022/02/16/19:15:59.599994,29305,1645056959,597931861,,671916.896053502,4689672.19796255,5,42,T
2022/02/16/19:15:59.600068,29306,1645056959,597931861,,671916.896053502,4689672.19796255,5,42,T
2022/02/16/19:15:59.799436,29307,1645056959,797534465,,671916.580927184,4689672.35054552,5,42,T
2022/02/16/19:15:59.800316,29308,1645056959,797534465,,671916.580927184,4689672.35054552,5,42,T
2022/02/16/19:15:59.998474,29309,1645056959,996439456,,671916.321525653,4689672.49299195,5,42,T
2022/02/16/19:15:59.999388,29310,1645056959,996439456,,671916.321525653,4689672.49299195,5,42,T
2022/02/16/19:16:00.198345,29311,1645056960,196423768,,671916.134901728,4689672.66524306,5,42,T
2022/02/16/19:16:00.198418,29312,1645056960,196423768,,671916.134901728,4689672.66524306,5,42,T
2022/02/16/19:16:00.398122,29313,1645056960,396258592,,671915.837042852,4689672.75367758,5,42,T
2022/02/16/19:16:00.398379,29314,1645056960,396258592,,671915.837042852,4689672.75367758,5,42,T
2022/02/16/19:16:00.598465,29315,1645056960,596281528,,671915.603826468,4689672.87245933,5,42,T
2022/02/16/19:16:00.598527,29316,1645056960,596281528,,671915.603826468,4689672.87245933,5,42,T
2022/02/16/19:16:00.796578,29317,1645056960,795075178,,671915.470292353,4689672.94562956,1,42,T
2022/02/16/19:16:00.797810,29318,1645056960,795075178,,671915.470292353,4689672.94562956,1,42,T
2022/02/16/19:16:00.997040,29319,1645056960,995506286,,671915.144002895,4689673.11556609,5,42,T
2022/02/16/19:16:00.998414,29320,1645056960,995506286,,671915.144002895,4689673.11556609,5,42,T
2022/02/16/19:16:01.198745,29321,1645056961,196874856,,671914.956656378,4689673.32286893,5,42,T
2022/02/16/19:16:01.199926,29322,1645056961,196874856,,671914.956656378,4689673.32286893,5,42,T
2022/02/16/19:16:01.400404,29323,1645056961,397284507,,671914.824472554,4689673.48124092,5,42,T
2022/02/16/19:16:01.400452,29324,1645056961,397284507,,671914.824472554,4689673.48124092,5,42,T
2022/02/16/19:16:01.600057,29325,1645056961,598425388,,671914.74114884,4689673.60629935,1,42,T
2022/02/16/19:16:01.601322,29326,1645056961,598425388,,671914.74114884,4689673.60629935,1,42,T
2022/02/16/19:16:01.801007,29327,1645056961,798686504,,671914.353547921,4689673.70552002,1,42,T
2022/02/16/19:16:01.801897,29328,1645056961,798686504,,671914.353547921,4689673.70552002,1,42,T
2022/02/16/19:16:02.000848,29329,1645056961,999128103,,671914.178588545,4689673.86803763,5,42,T
2022/02/16/19:16:02.001199,29330,1645056961,999128103,,671914.178588545,4689673.86803763,5,42,T
2022/02/16/19:16:02.201314,29331,1645056962,199562072,,671913.965501352,4689674.04724694,5,42,T
2022/02/16/19:16:02.202552,29332,1645056962,199562072,,671913.965501352,4689674.04724694,5,42,T
2022/02/16/19:16:02.398635,29333,1645056962,396284580,,671913.778521903,4689674.20594405,1,42,T
2022/02/16/19:16:02.399224,29334,1645056962,396284580,,671913.778521903,4689674.20594405,1,42,T
2022/02/16/19:16:02.596877,29335,1645056962,595077276,,671913.636414144,4689674.26387412,1,42,T
2022/02/16/19:16:02.598294,29336,1645056962,595077276,,671913.636414144,4689674.26387412,1,42,T
2022/02/16/19:16:02.795204,29337,1645056962,793603420,,671913.542072087,4689674.32186322,1,42,T
2022/02/16/19:16:02.796321,29338,1645056962,793603420,,671913.542072087,4689674.32186322,1,42,T
2022/02/16/19:16:02.993585,29339,1645056962,991633176,,671913.458282111,4689674.33131098,1,42,T
2022/02/16/19:16:02.993667,29340,1645056962,991633176,,671913.458282111,4689674.33131098,1,42,T
2022/02/16/19:16:03.188003,29341,1645056963,185764789,,671913.399971163,4689674.31781891,1,42,T
2022/02/16/19:16:03.188064,29342,1645056963,185764789,,671913.399971163,4689674.31781891,1,42,T
2022/02/16/19:16:03.384494,29343,1645056963,382850885,,671913.133804623,4689674.4049903,1,42,T
2022/02/16/19:16:03.385916,29344,1645056963,382850885,,671913.133804623,4689674.4049903,1,42,T
2022/02/16/19:16:03.569888,29345,1645056963,569244146,,671912.544249626,4689674.70095004,1,42,T
2022/02/16/19:16:03.569901,29346,1645056963,569244146,,671912.544249626,4689674.70095004,1,42,T
2022/02/16/19:16:03.770163,29347,1645056963,768184900,,671912.352601594,4689674.93208365,5,42,T
2022/02/16/19:16:03.770218,29348,1645056963,768184900,,671912.352601594,4689674.93208365,5,42,T
2022/02/16/19:16:03.971547,29349,1645056963,969129323,,671912.306815112,4689674.94673186,1,42,T
2022/02/16/19:16:03.971564,29350,1645056963,969129323,,671912.306815112,4689674.94673186,1,42,T
2022/02/16/19:16:04.170108,29351,1645056964,168412208,,671912.281144935,4689674.97746021,1,42,T
