328112.4142436720,4689548.480343780,19,T
328112.4142436720,4689548.480343780,19,T
328112.41429372700,4689548.482383630,19,T
328112.41429372700,4689548.482383630,19,T
328112.4135638240,4689548.486298140,19,T
328112.4135638240,4689548.486298140,19,T
328112.4123756870,4689548.488368380,19,T
328112.4123756870,4689548.488368380,19,T
328112.4143654730,4689548.490917280,19,T
328112.4143654730,4689548.490917280,19,T
328112.4171761690,4689548.493260490,19,T
328112.4171761690,4689548.493260490,19,T
328112.41395623,4689548.496679450,19,T
328112.41395623,4689548.496679450,19,T
328112.41523992900,4689548.498503480,19,T
328112.41523992900,4689548.498503480,19,T
328112.41473967600,4689548.50055683,19,T
328112.41473967600,4689548.50055683,19,T
328112.4133548040,4689548.500219710,19,T
328112.4133548040,4689548.500219710,19,T
328112.4126340040,4689548.5045051000,19,T
328112.4126340040,4689548.5045051000,19,T
328112.4114049110,4689548.5049063700,19,T
328112.4114049110,4689548.5049063700,19,T
328112.4106806210,4689548.503439720,19,T
328112.4106806210,4689548.503439720,19,T
328112.41564704600,4689548.50387451,19,T
328112.41564704600,4689548.50387451,19,T
328112.41254193200,4689548.506362890,19,T
328112.41254193200,4689548.506362890,19,T
328112.4130810140,4689548.5171117,19,T
328112.4130810140,4689548.5171117,19,T
328112.4034086010,4689548.521245650,19,T
328112.4034086010,4689548.521245650,19,T
328112.40384408600,4689548.522162730,19,T
328112.40384408600,4689548.522162730,19,T
328112.39967475600,4689548.526161640,19,T
328112.39967475600,4689548.526161640,19,T
328112.3925060340,4689548.53134747,19,T
328112.3925060340,4689548.53134747,19,T
328112.39676182400,4689548.530871930,19,T
328112.39676182400,4689548.530871930,19,T
328112.392248021,4689548.537662580,19,T
328112.392248021,4689548.537662580,19,T
328112.39426617200,4689548.535757540,19,T
328112.39426617200,4689548.535757540,19,T
328112.38948525300,4689548.548492420,19,T
328112.38948525300,4689548.548492420,19,T
328112.3918569800,4689548.544166520,19,T
328112.3918569800,4689548.544166520,19,T
328112.39181041300,4689548.547878710,19,T
328112.39181041300,4689548.547878710,19,T
328112.3902596000,4689548.551998920,19,T
328112.3902596000,4689548.551998920,19,T
328112.39103394500,4689548.555505410,19,T
328112.39103394500,4689548.555505410,19,T
328112.39097372600,4689548.558661280,19,T
328112.39097372600,4689548.558661280,19,T
328112.39038595200,4689548.562757860,19,T
328112.39038595200,4689548.562757860,19,T
328112.3947838670,4689548.562464390,19,T
328112.3947838670,4689548.562464390,19,T
328112.3932694570,4689548.568068130,19,T
328112.3932694570,4689548.568068130,19,T
328112.38856802100,4689548.5728223000,19,T
328112.38856802100,4689548.5728223000,19,T
328112.3898972250,4689548.576500740,19,T
328112.3898972250,4689548.576500740,19,T
328112.3876585260,4689548.580637820,19,T
328112.3876585260,4689548.580637820,19,T
328112.38343459000,4689548.582411450,19,T
328112.38343459000,4689548.582411450,19,T
328112.38043064800,4689548.583412920,19,T
328112.38043064800,4689548.583412920,19,T
328112.3831265200,4689548.586686710,19,T
328112.3831265200,4689548.586686710,19,T
328112.3843955050,4689548.593521020,19,T
328112.3843955050,4689548.593521020,19,T
328112.38059795300,4689548.595840830,19,T
328112.38059795300,4689548.595840830,19,T
328112.3800248940,4689548.594927130,19,T
328112.3800248940,4689548.594927130,19,T
328112.3808447430,4689548.600288040,19,T
328112.3808447430,4689548.600288040,19,T
328112.3796065470,4689548.600318420,19,T
328112.3796065470,4689548.600318420,19,T
328112.3806423980,4689548.60326184,19,T
328112.3806423980,4689548.60326184,19,T
328112.3869016230,4689548.605891530,19,T
328112.3869016230,4689548.605891530,19,T
328112.3858601620,4689548.608329270,19,T
328112.3858601620,4689548.608329270,19,T
328112.3845628140,4689548.605948920,19,T
328112.3845628140,4689548.605948920,19,T
328112.3808072760,4689548.604371110,19,T
328112.3808072760,4689548.604371110,19,T
328112.3874827230,4689548.6127427200,19,T
328112.3874827230,4689548.6127427200,19,T
328112.3921159000,4689548.6052069200,19,T
328112.3921159000,4689548.6052069200,19,T
328112.3933393790,4689548.610186820,19,T
328112.3933393790,4689548.610186820,19,T
328112.3901478030,4689548.609151820,19,T
328112.3901478030,4689548.609151820,19,T
328112.3819579480,4689548.6063839500,19,T
328112.3819579480,4689548.6063839500,19,T
328112.3946286900,4689548.606629680,19,T
328112.3946286900,4689548.606629680,19,T
328112.39475155400,4689548.611636590,19,T
328112.39475155400,4689548.611636590,19,T
328112.40279928100,4689548.614222390,19,T
328112.40279928100,4689548.614222390,19,T
328112.4006355120,4689548.610193330,19,T
328112.4006355120,4689548.610193330,19,T
328112.3952301160,4689548.6030894300,19,T
328112.3952301160,4689548.6030894300,19,T
328112.3969674990,4689548.60657229,19,T
328112.3969674990,4689548.60657229,19,T
328112.3994018710,4689548.610409160,19,T
328112.3994018710,4689548.610409160,19,T
328112.4041988660,4689548.609549240,19,T
328112.4041988660,4689548.609549240,19,T
328112.4032722310,4689548.611056390,19,T
328112.4032722310,4689548.611056390,19,T
328112.40423527000,4689548.61103276,19,T
328112.40423527000,4689548.61103276,19,T
328112.40861498400,4689548.609997530,19,T
328112.40861498400,4689548.609997530,19,T
328112.4073858920,4689548.610398790,19,T
328112.4073858920,4689548.610398790,19,T
328112.4090732190,4689548.611841810,19,T
328112.4090732190,4689548.611841810,19,T
328112.4080828780,4689548.610752790,19,T
328112.4080828780,4689548.610752790,19,T
328112.4121272190,4689548.612880180,19,T
328112.4121272190,4689548.612880180,19,T
328112.41104480600,4689548.613648950,19,T
328112.41104480600,4689548.613648950,19,T
328112.4124524270,4689548.614913280,19,T
328112.4124524270,4689548.614913280,19,T
328112.4157588280,4689548.615017690,19,T
328112.4157588280,4689548.615017690,19,T
328112.4161715600,4689548.615007570,19,T
328112.4161715600,4689548.615007570,19,T
328112.4170197760,4689548.615914510,19,T
328112.4170197760,4689548.615914510,19,T
328112.41815224500,4689548.617185590,19,T
328112.41815224500,4689548.617185590,19,T
328112.4184501510,4689548.618106040,19,T
328112.4184501510,4689548.618106040,19,T
328112.41736773700,4689548.618874810,19,T
328112.41736773700,4689548.618874810,19,T
328112.41834897800,4689548.619592950,19,T
328112.41834897800,4689548.619592950,19,T
328112.420293257,4689548.620287450,19,T
328112.420293257,4689548.620287450,19,T
328112.4182933100,4689548.622934260,19,T
328112.4182933100,4689548.622934260,19,T
328112.4214939850,4689548.624340130,19,T
328112.4214939850,4689548.624340130,19,T
328112.42301643500,4689548.624673880,19,T
328112.42301643500,4689548.624673880,19,T
328112.42381004200,4689548.623355540,19,T
328112.42381004200,4689548.623355540,19,T
328112.4237225230,4689548.6253987600,19,T
328112.4237225230,4689548.6253987600,19,T
328112.4251528990,4689548.627590290,19,T
328112.4251528990,4689548.627590290,19,T
328112.4239374560,4689548.628547880,19,T
328112.4239374560,4689548.628547880,19,T
328112.42327232500,4689548.629491960,19,T
