time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,0,0,.fix_qua,.zone_num,.zone_letter
2022/02/16/19:11:40.335732,26768,1645056700,333176851,250,671943.725130464,4689632.08967529,5,42,T
2022/02/16/19:11:40.535762,26769,1645056700,533637046,251,671943.773071502,4689632.34617246,5,42,T
2022/02/16/19:11:40.537103,26770,1645056700,533637046,252,671943.773071502,4689632.34617246,5,42,T
2022/02/16/19:11:40.737212,26771,1645056700,734910249,253,671943.85131252,4689632.58522927,5,42,T
2022/02/16/19:11:40.737906,26772,1645056700,734910249,254,671943.85131252,4689632.58522927,5,42,T
2022/02/16/19:11:40.938296,26773,1645056700,935276985,255,671943.887707328,4689632.84663849,5,42,T
2022/02/16/19:11:40.938379,26774,1645056700,935276985,256,671943.887707328,4689632.84663849,5,42,T
2022/02/16/19:11:41.136769,26775,1645056701,135303974,257,671943.975101654,4689633.11096959,5,42,T
2022/02/16/19:11:41.137733,26776,1645056701,135303974,258,671943.975101654,4689633.11096959,5,42,T
2022/02/16/19:11:41.335826,26777,1645056701,333951234,259,671944.021189455,4689633.36445243,5,42,T
2022/02/16/19:11:41.336604,26778,1645056701,333951234,260,671944.021189455,4689633.36445243,5,42,T
2022/02/16/19:11:41.533819,26779,1645056701,532045364,261,671944.069088994,4689633.59460012,5,42,T
2022/02/16/19:11:41.534557,26780,1645056701,532045364,262,671944.069088994,4689633.59460012,5,42,T
2022/02/16/19:11:41.734266,26781,1645056701,732360601,263,671944.149384002,4689633.80606002,5,42,T
2022/02/16/19:11:41.735134,26782,1645056701,732360601,264,671944.149384002,4689633.80606002,5,42,T
2022/02/16/19:11:41.935492,26783,1645056701,932920932,265,671944.220068957,4689634.02767496,5,42,T
2022/02/16/19:11:41.935526,26784,1645056701,932920932,266,671944.220068957,4689634.02767496,5,42,T
2022/02/16/19:11:42.134422,26785,1645056702,132506847,267,671944.30158544,4689634.22302177,5,42,T
2022/02/16/19:11:42.134570,26786,1645056702,132506847,268,671944.30158544,4689634.22302177,5,42,T
2022/02/16/19:11:42.334480,26787,1645056702,332671165,269,671944.394603123,4689634.44332941,5,42,T
2022/02/16/19:11:42.334533,26788,1645056702,332671165,270,671944.394603123,4689634.44332941,5,42,T
2022/02/16/19:11:42.532652,26789,1645056702,530514001,271,671944.420291798,4689634.66421091,5,42,T
2022/02/16/19:11:42.533242,26790,1645056702,530514001,272,671944.420291798,4689634.66421091,5,42,T
2022/02/16/19:11:42.730288,26791,1645056702,728178739,273,671944.41380047,4689634.87817924,5,42,T
2022/02/16/19:11:42.730973,26792,1645056702,728178739,274,671944.41380047,4689634.87817924,5,42,T
2022/02/16/19:11:42.913568,26793,1645056702,912872552,,671944.398595361,4689635.13869291,1,42,T
2022/02/16/19:11:42.913572,26794,1645056702,912872552,,671944.398595361,4689635.13869291,1,42,T
2022/02/16/19:11:43.118446,26795,1645056703,116379737,275,671944.519784623,4689635.23759849,5,42,T
2022/02/16/19:11:43.118631,26796,1645056703,116379737,276,671944.519784623,4689635.23759849,5,42,T
2022/02/16/19:11:43.318433,26797,1645056703,316553354,277,671944.560408313,4689635.42767379,5,42,T
2022/02/16/19:11:43.318631,26798,1645056703,316553354,278,671944.560408313,4689635.42767379,5,42,T
2022/02/16/19:11:43.520859,26799,1645056703,518553495,279,671944.636680211,4689635.60674879,5,42,T
2022/02/16/19:11:43.521044,26800,1645056703,518553495,280,671944.636680211,4689635.60674879,5,42,T
2022/02/16/19:11:43.723764,26801,1645056703,721473217,281,671944.680873775,4689635.80841597,5,42,T
2022/02/16/19:11:43.723821,26802,1645056703,721473217,282,671944.680873775,4689635.80841597,5,42,T
2022/02/16/19:11:43.929808,26803,1645056703,927924394,283,671944.762275913,4689635.98038036,5,42,T
2022/02/16/19:11:43.929873,26804,1645056703,927924394,284,671944.762275913,4689635.98038036,5,42,T
2022/02/16/19:11:44.129049,26805,1645056704,127318620,,671944.891659991,4689636.15482146,1,42,T
2022/02/16/19:11:44.130230,26806,1645056704,127318620,,671944.891659991,4689636.15482146,1,42,T
2022/02/16/19:11:44.327471,26807,1645056704,325426340,,671944.910867931,4689636.32006366,1,42,T
2022/02/16/19:11:44.327684,26808,1645056704,325426340,,671944.910867931,4689636.32006366,1,42,T
2022/02/16/19:11:44.713389,26809,1645056704,712601661,,671945.085348876,4689636.82199877,1,42,T
2022/02/16/19:11:44.713394,26810,1645056704,712601661,,671945.085348876,4689636.82199877,1,42,T
2022/02/16/19:11:45.122410,26811,1645056705,121823549,,671945.255919518,4689637.28134636,1,42,T
2022/02/16/19:11:45.122449,26812,1645056705,121823549,,671945.255919518,4689637.28134636,1,42,T
2022/02/16/19:11:45.724859,26813,1645056705,721936225,,671945.522473192,4689637.95235343,1,42,T
2022/02/16/19:11:45.725089,26814,1645056705,721936225,,671945.522473192,4689637.95235343,1,42,T
2022/02/16/19:11:45.925313,26815,1645056705,923397064,,671945.646562067,4689638.18548473,1,42,T
2022/02/16/19:11:45.926047,26816,1645056705,923397064,,671945.646562067,4689638.18548473,1,42,T
2022/02/16/19:11:46.124755,26817,1645056706,122392177,,671945.787058826,4689638.36706409,1,42,T
2022/02/16/19:11:46.124802,26818,1645056706,122392177,,671945.787058826,4689638.36706409,1,42,T
2022/02/16/19:11:46.325160,26819,1645056706,322702884,,671945.933849135,4689638.58386739,1,42,T
2022/02/16/19:11:46.325218,26820,1645056706,322702884,,671945.933849135,4689638.58386739,1,42,T
2022/02/16/19:11:46.522170,26821,1645056706,520137786,,671946.106268419,4689638.74359297,1,42,T
2022/02/16/19:11:46.522241,26822,1645056706,520137786,,671946.106268419,4689638.74359297,1,42,T
2022/02/16/19:11:47.511994,26823,1645056707,511546850,285,671943.25125044,4689638.22150294,5,42,T
2022/02/16/19:11:47.512275,26824,1645056707,511546850,286,671943.25125044,4689638.22150294,5,42,T
2022/02/16/19:11:48.314335,26825,1645056708,313896894,287,671944.266645479,4689639.29146047,5,42,T
2022/02/16/19:11:48.314734,26826,1645056708,313896894,288,671944.266645479,4689639.29146047,5,42,T
2022/02/16/19:11:49.114863,26827,1645056709,114243745,,671945.200354849,4689640.4982063,1,42,T
2022/02/16/19:11:49.115058,26828,1645056709,114243745,,671945.200354849,4689640.4982063,1,42,T
2022/02/16/19:11:49.324627,26829,1645056709,323117494,,671945.48154047,4689640.90961339,1,42,T
2022/02/16/19:11:49.325144,26830,1645056709,323117494,,671945.48154047,4689640.90961339,1,42,T
2022/02/16/19:11:49.525584,26831,1645056709,523235321,,671945.817525557,4689641.214003,1,42,T
2022/02/16/19:11:49.526480,26832,1645056709,523235321,,671945.817525557,4689641.214003,1,42,T
2022/02/16/19:11:49.722200,26833,1645056709,721637725,,671946.182855177,4689641.3155618,1,42,T
2022/02/16/19:11:49.722224,26834,1645056709,721637725,,671946.182855177,4689641.3155618,1,42,T
2022/02/16/19:11:50.125781,26835,1645056710,122840166,,671947.088019853,4689641.92988001,1,42,T
2022/02/16/19:11:50.125890,26836,1645056710,122840166,,671947.088019853,4689641.92988001,1,42,T
2022/02/16/19:11:51.128889,26837,1645056711,126032352,,671949.885975966,4689643.39688911,1,42,T
2022/02/16/19:11:51.129520,26838,1645056711,126032352,,671949.885975966,4689643.39688911,1,42,T
2022/02/16/19:11:51.328799,26839,1645056711,328254222,,671950.556443093,4689643.68555369,1,42,T
2022/02/16/19:11:51.328811,26840,1645056711,328254222,,671950.556443093,4689643.68555369,1,42,T
2022/02/16/19:11:51.525919,26841,1645056711,524446249,,671951.289863988,4689643.97242383,1,42,T
2022/02/16/19:11:51.527032,26842,1645056711,524446249,,671951.289863988,4689643.97242383,1,42,T
2022/02/16/19:11:51.727438,26843,1645056711,725220203,,671952.060480212,4689644.25816606,1,42,T
2022/02/16/19:11:51.728119,26844,1645056711,725220203,,671952.060480212,4689644.25816606,1,42,T
2022/02/16/19:11:51.922503,26845,1645056711,920588731,,671956.401347669,4689646.16087934,1,42,T
2022/02/16/19:11:51.922553,26846,1645056711,920588731,,671956.401347669,4689646.16087934,1,42,T
2022/02/16/19:11:52.131345,26847,1645056712,130775690,,671950.100417692,4689642.98874215,1,42,T
2022/02/16/19:11:52.131427,26848,1645056712,130775690,,671950.100417692,4689642.98874215,1,42,T
2022/02/16/19:11:52.326890,26849,1645056712,325343847,,671949.370034462,4689642.66223847,1,42,T
2022/02/16/19:11:52.328454,26850,1645056712,325343847,,671949.370034462,4689642.66223847,1,42,T
2022/02/16/19:11:52.518929,26851,1645056712,517978668,,671948.699908092,4689642.38211779,1,42,T
2022/02/16/19:11:52.518952,26852,1645056712,517978668,,671948.699908092,4689642.38211779,1,42,T
2022/02/16/19:11:52.728370,26853,1645056712,726542472,,671949.987790918,4689642.6139444,1,42,T
2022/02/16/19:11:52.728885,26854,1645056712,726542472,,671949.987790918,4689642.6139444,1,42,T
2022/02/16/19:11:52.928029,26855,1645056712,926002025,,671950.272168172,4689642.51961371,1,42,T
2022/02/16/19:11:52.928617,26856,1645056712,926002025,,671950.272168172,4689642.51961371,1,42,T
2022/02/16/19:11:53.127146,26857,1645056713,125083208,,671951.082283662,4689642.50851357,1,42,T
2022/02/16/19:11:53.127434,26858,1645056713,125083208,,671951.082283662,4689642.50851357,1,42,T
2022/02/16/19:11:53.326384,26859,1645056713,324534416,,671951.15567373,4689642.27225122,1,42,T
2022/02/16/19:11:53.326943,26860,1645056713,324534416,,671951.15567373,4689642.27225122,1,42,T
2022/02/16/19:11:53.525517,26861,1645056713,523773193,,671951.179983362,4689641.994148,1,42,T
2022/02/16/19:11:53.525729,26862,1645056713,523773193,,671951.179983362,4689641.994148,1,42,T
2022/02/16/19:11:53.724326,26863,1645056713,722444057,,671951.155212549,4689641.67420391,1,42,T
2022/02/16/19:11:53.724445,26864,1645056713,722444057,,671951.155212549,4689641.67420391,1,42,T
2022/02/16/19:11:53.926146,26865,1645056713,924212694,,671951.081365836,4689641.3122335,1,42,T
2022/02/16/19:11:53.926925,26866,1645056713,924212694,,671951.081365836,4689641.3122335,1,42,T
2022/02/16/19:11:54.126829,26867,1645056714,124394178,,671952.225949047,4689641.48227921,1,42,T
2022/02/16/19:11:54.126908,26868,1645056714,124394178,,671952.225949047,4689641.48227921,1,42,T
2022/02/16/19:11:54.324110,26869,1645056714,322629690,,671952.736883735,4689641.23207956,1,42,T
2022/02/16/19:11:54.325549,26870,1645056714,322629690,,671952.736883735,4689641.23207956,1,42,T
2022/02/16/19:11:54.523664,26871,1645056714,521669864,,671953.115277415,4689640.89679753,1,42,T
2022/02/16/19:11:54.523768,26872,1645056714,521669864,,671953.115277415,4689640.89679753,1,42,T
2022/02/16/19:11:54.722946,26873,1645056714,720983266,,671953.591409781,4689640.56706928,1,42,T
2022/02/16/19:11:54.723619,26874,1645056714,720983266,,671953.591409781,4689640.56706928,1,42,T
2022/02/16/19:11:54.931409,26875,1645056714,929524898,,671954.006822478,4689640.19298781,1,42,T
2022/02/16/19:11:54.931459,26876,1645056714,929524898,,671954.006822478,4689640.19298781,1,42,T
2022/02/16/19:11:55.130335,26877,1645056715,128149986,289,671957.27721001,4689620.10556194,5,42,T
2022/02/16/19:11:55.130997,26878,1645056715,128149986,290,671957.27721001,4689620.10556194,5,42,T
2022/02/16/19:11:55.329507,26879,1645056715,327865362,291,671953.03825341,4689646.76523401,5,42,T
2022/02/16/19:11:55.330400,26880,1645056715,327865362,292,671953.03825341,4689646.76523401,5,42,T
2022/02/16/19:11:55.518397,26881,1645056715,517848014,293,671954.307498947,4689639.79920442,5,42,T
2022/02/16/19:11:55.518473,26882,1645056715,517848014,294,671954.307498947,4689639.79920442,5,42,T
2022/02/16/19:11:55.720884,26883,1645056715,720383644,295,671955.137866909,4689635.34072072,5,42,T
2022/02/16/19:11:55.721151,26884,1645056715,720383644,296,671955.137866909,4689635.34072072,5,42,T
2022/02/16/19:11:55.929203,26885,1645056715,926648378,297,671954.197989782,4689642.42078638,5,42,T
2022/02/16/19:11:55.929226,26886,1645056715,926648378,298,671954.197989782,4689642.42078638,5,42,T
2022/02/16/19:11:56.127721,26887,1645056716,125821352,299,671954.648913196,4689642.265601,5,42,T
2022/02/16/19:11:56.127768,26888,1645056716,125821352,300,671954.648913196,4689642.265601,5,42,T
2022/02/16/19:11:56.326111,26889,1645056716,324214935,301,671955.403749605,4689639.85209375,5,42,T
2022/02/16/19:11:56.326328,26890,1645056716,324214935,302,671955.403749605,4689639.85209375,5,42,T
2022/02/16/19:11:56.524728,26891,1645056716,522637367,303,671955.238796456,4689641.98449685,5,42,T
2022/02/16/19:11:56.524787,26892,1645056716,522637367,304,671955.238796456,4689641.98449685,5,42,T
2022/02/16/19:11:56.724846,26893,1645056716,722569942,305,671955.523796131,4689642.39191585,5,42,T
2022/02/16/19:11:56.725825,26894,1645056716,722569942,306,671955.523796131,4689642.39191585,5,42,T
2022/02/16/19:11:56.924706,26895,1645056716,922263383,307,671955.711165157,4689642.9351748,5,42,T
2022/02/16/19:11:56.924982,26896,1645056716,922263383,308,671955.711165157,4689642.9351748,5,42,T
2022/02/16/19:11:57.127653,26897,1645056717,125767469,309,671954.575290842,4689652.23464786,5,42,T
2022/02/16/19:11:57.128438,26898,1645056717,125767469,310,671954.575290842,4689652.23464786,5,42,T
2022/02/16/19:11:57.326624,26899,1645056717,324087619,311,671954.721545521,4689653.32557651,5,42,T
2022/02/16/19:11:57.326647,26900,1645056717,324087619,312,671954.721545521,4689653.32557651,5,42,T
2022/02/16/19:11:57.528330,26901,1645056717,526115894,313,671955.134801217,4689652.46176888,5,42,T
2022/02/16/19:11:57.528389,26902,1645056717,526115894,314,671955.134801217,4689652.46176888,5,42,T
2022/02/16/19:11:57.729367,26903,1645056717,726680040,315,671955.348008811,4689652.68706835,5,42,T
2022/02/16/19:11:57.729476,26904,1645056717,726680040,316,671955.348008811,4689652.68706835,5,42,T
2022/02/16/19:11:57.929065,26905,1645056717,927284717,317,671955.760944495,4689652.08302653,5,42,T
2022/02/16/19:11:57.930141,26906,1645056717,927284717,318,671955.760944495,4689652.08302653,5,42,T
2022/02/16/19:11:58.130373,26907,1645056718,128638029,319,671956.058624544,4689652.11408511,5,42,T
2022/02/16/19:11:58.131748,26908,1645056718,128638029,320,671956.058624544,4689652.11408511,5,42,T
2022/02/16/19:11:58.332727,26909,1645056718,331016302,321,671956.90600261,4689652.09907611,5,42,T
2022/02/16/19:11:58.333554,26910,1645056718,331016302,322,671956.90600261,4689652.09907611,5,42,T
2022/02/16/19:11:58.533029,26911,1645056718,531392574,323,671957.43586208,4689652.76578571,5,42,T
2022/02/16/19:11:58.534452,26912,1645056718,531392574,324,671957.43586208,4689652.76578571,5,42,T
2022/02/16/19:11:58.736089,26913,1645056718,734024286,325,671957.809907045,4689652.96089207,5,42,T
2022/02/16/19:11:58.737035,26914,1645056718,734024286,326,671957.809907045,4689652.96089207,5,42,T
2022/02/16/19:11:58.938405,26915,1645056718,935825347,327,671958.148389879,4689652.90555717,5,42,T
2022/02/16/19:11:58.938730,26916,1645056718,935825347,328,671958.148389879,4689652.90555717,5,42,T
2022/02/16/19:11:59.137773,26917,1645056719,136309146,329,671958.512312337,4689653.1429066,5,42,T
2022/02/16/19:11:59.138885,26918,1645056719,136309146,330,671958.512312337,4689653.1429066,5,42,T
2022/02/16/19:11:59.341146,26919,1645056719,338679552,331,671958.877596978,4689653.33037585,5,42,T
2022/02/16/19:11:59.341201,26920,1645056719,338679552,332,671958.877596978,4689653.33037585,5,42,T
2022/02/16/19:11:59.539651,26921,1645056719,538080692,333,671959.159217319,4689653.48851495,5,42,T
2022/02/16/19:11:59.540909,26922,1645056719,538080692,334,671959.159217319,4689653.48851495,5,42,T
2022/02/16/19:11:59.740057,26923,1645056719,738203763,335,671959.386507046,4689653.68410074,5,42,T
2022/02/16/19:11:59.741252,26924,1645056719,738203763,336,671959.386507046,4689653.68410074,5,42,T
2022/02/16/19:11:59.943226,26925,1645056719,940826416,337,671959.523060766,4689653.74590218,5,42,T
2022/02/16/19:11:59.943365,26926,1645056719,940826416,338,671959.523060766,4689653.74590218,5,42,T
2022/02/16/19:12:00.143857,26927,1645056720,142090797,339,671959.69882892,4689653.81404737,5,42,T
2022/02/16/19:12:00.145254,26928,1645056720,142090797,340,671959.69882892,4689653.81404737,5,42,T
2022/02/16/19:12:00.329131,26929,1645056720,328657150,341,671959.806772454,4689653.93099778,5,42,T
2022/02/16/19:12:00.329176,26930,1645056720,328657150,342,671959.806772454,4689653.93099778,5,42,T
2022/02/16/19:12:00.529978,26931,1645056720,527836561,343,671959.917564088,4689654.04968808,5,42,T
2022/02/16/19:12:00.531022,26932,1645056720,527836561,344,671959.917564088,4689654.04968808,5,42,T
2022/02/16/19:12:00.730810,26933,1645056720,728498220,345,671959.966847263,4689654.07205098,5,42,T
2022/02/16/19:12:00.730839,26934,1645056720,728498220,346,671959.966847263,4689654.07205098,5,42,T
2022/02/16/19:12:00.930787,26935,1645056720,929199695,347,671960.06119131,4689654.09811785,5,42,T
2022/02/16/19:12:00.931588,26936,1645056720,929199695,348,671960.06119131,4689654.09811785,5,42,T
2022/02/16/19:12:01.131718,26937,1645056721,129688024,349,671960.192802608,4689654.29395251,5,42,T
2022/02/16/19:12:01.132012,26938,1645056721,129688024,350,671960.192802608,4689654.29395251,5,42,T
2022/02/16/19:12:01.330394,26939,1645056721,328121185,351,671960.322366734,4689654.37692092,5,42,T
2022/02/16/19:12:01.330450,26940,1645056721,328121185,352,671960.322366734,4689654.37692092,5,42,T
2022/02/16/19:12:01.527993,26941,1645056721,525988578,353,671960.437915855,4689654.48125493,5,42,T
2022/02/16/19:12:01.528066,26942,1645056721,525988578,354,671960.437915855,4689654.48125493,5,42,T
2022/02/16/19:12:01.725800,26943,1645056721,724107742,355,671960.564967333,4689654.51517578,5,42,T
2022/02/16/19:12:01.726971,26944,1645056721,724107742,356,671960.564967333,4689654.51517578,5,42,T
2022/02/16/19:12:01.926096,26945,1645056721,923909664,357,671960.674581078,4689654.58652126,5,42,T
2022/02/16/19:12:01.926168,26946,1645056721,923909664,358,671960.674581078,4689654.58652126,5,42,T
2022/02/16/19:12:02.125451,26947,1645056722,123491048,359,671960.756147723,4689654.65643598,5,42,T
2022/02/16/19:12:02.125516,26948,1645056722,123491048,360,671960.756147723,4689654.65643598,5,42,T
2022/02/16/19:12:02.325700,26949,1645056722,323856115,361,671960.856386158,4689654.71716036,5,42,T
2022/02/16/19:12:02.326555,26950,1645056722,323856115,362,671960.856386158,4689654.71716036,5,42,T
2022/02/16/19:12:02.520610,26951,1645056722,518512725,363,671960.983799405,4689654.69709429,5,42,T
2022/02/16/19:12:02.520657,26952,1645056722,518512725,364,671960.983799405,4689654.69709429,5,42,T
2022/02/16/19:12:02.716150,26953,1645056722,713612318,,671961.049108695,4689654.66103046,1,42,T
2022/02/16/19:12:02.716193,26954,1645056722,713612318,,671961.049108695,4689654.66103046,1,42,T
2022/02/16/19:12:02.914140,26955,1645056722,911926507,,671961.100550221,4689654.62351286,1,42,T
2022/02/16/19:12:02.914177,26956,1645056722,911926507,,671961.100550221,4689654.62351286,1,42,T
2022/02/16/19:12:03.111649,26957,1645056723,111017465,,671961.163105583,4689654.54822982,1,42,T
2022/02/16/19:12:03.111653,26958,1645056723,111017465,,671961.163105583,4689654.54822982,1,42,T
2022/02/16/19:12:03.322867,26959,1645056723,320704460,,671961.220277309,4689654.47355683,1,42,T
2022/02/16/19:12:03.323082,26960,1645056723,320704460,,671961.220277309,4689654.47355683,1,42,T
2022/02/16/19:12:03.713610,26961,1645056723,710637331,365,671961.249430462,4689654.71029545,5,42,T
2022/02/16/19:12:03.713679,26962,1645056723,710637331,366,671961.249430462,4689654.71029545,5,42,T
2022/02/16/19:12:03.917130,26963,1645056723,915683507,367,671961.319428707,4689654.76359755,5,42,T
2022/02/16/19:12:03.918372,26964,1645056723,915683507,368,671961.319428707,4689654.76359755,5,42,T
2022/02/16/19:12:04.116589,26965,1645056724,114428043,369,671961.373470803,4689654.8051892,5,42,T
2022/02/16/19:12:04.116757,26966,1645056724,114428043,370,671961.373470803,4689654.8051892,5,42,T
2022/02/16/19:12:04.314479,26967,1645056724,312581300,371,671961.399284395,4689654.77984557,5,42,T
2022/02/16/19:12:04.315149,26968,1645056724,312581300,372,671961.399284395,4689654.77984557,5,42,T
2022/02/16/19:12:04.523798,26969,1645056724,521785974,373,671961.368983032,4689654.7637008,5,42,T
2022/02/16/19:12:04.523849,26970,1645056724,521785974,374,671961.368983032,4689654.7637008,5,42,T
2022/02/16/19:12:04.724118,26971,1645056724,722037315,375,671961.364213994,4689654.73927632,5,42,T
2022/02/16/19:12:04.724211,26972,1645056724,722037315,376,671961.364213994,4689654.73927632,5,42,T
2022/02/16/19:12:04.924810,26973,1645056724,922467231,377,671961.415802203,4689654.70139122,5,42,T
2022/02/16/19:12:04.924873,26974,1645056724,922467231,378,671961.415802203,4689654.70139122,5,42,T
2022/02/16/19:12:05.123560,26975,1645056725,121733665,379,671961.506243195,4689654.67336649,5,42,T
2022/02/16/19:12:05.123632,26976,1645056725,121733665,380,671961.506243195,4689654.67336649,5,42,T
2022/02/16/19:12:05.323532,26977,1645056725,321655988,381,671961.537212232,4689654.6791367,5,42,T
2022/02/16/19:12:05.324415,26978,1645056725,321655988,382,671961.537212232,4689654.6791367,5,42,T
2022/02/16/19:12:05.522759,26979,1645056725,520818471,383,671961.573407128,4689654.67390206,5,42,T
2022/02/16/19:12:05.522813,26980,1645056725,520818471,384,671961.573407128,4689654.67390206,5,42,T
2022/02/16/19:12:05.720732,26981,1645056725,718934297,385,671961.609366845,4689654.66142508,5,42,T
2022/02/16/19:12:05.721578,26982,1645056725,718934297,386,671961.609366845,4689654.66142508,5,42,T
2022/02/16/19:12:05.921664,26983,1645056725,919428348,387,671961.662787659,4689654.7675738,5,42,T
2022/02/16/19:12:05.921789,26984,1645056725,919428348,388,671961.662787659,4689654.7675738,5,42,T
2022/02/16/19:12:06.120636,26985,1645056726,118144512,389,671961.711542154,4689654.8338997,5,42,T
2022/02/16/19:12:06.120676,26986,1645056726,118144512,390,671961.711542154,4689654.8338997,5,42,T
2022/02/16/19:12:06.323212,26987,1645056726,320950984,391,671961.768325081,4689654.89281504,5,42,T
2022/02/16/19:12:06.323502,26988,1645056726,320950984,392,671961.768325081,4689654.89281504,5,42,T
2022/02/16/19:12:06.523852,26989,1645056726,521914720,393,671961.798420713,4689654.86126774,5,42,T
2022/02/16/19:12:06.523943,26990,1645056726,521914720,394,671961.798420713,4689654.86126774,5,42,T
2022/02/16/19:12:06.724069,26991,1645056726,722289562,395,671961.84095801,4689654.9341209,5,42,T
2022/02/16/19:12:06.724916,26992,1645056726,722289562,396,671961.84095801,4689654.9341209,5,42,T
2022/02/16/19:12:06.925908,26993,1645056726,923582553,397,671961.889722175,4689654.97762406,5,42,T
2022/02/16/19:12:06.925980,26994,1645056726,923582553,398,671961.889722175,4689654.97762406,5,42,T
2022/02/16/19:12:07.126501,26995,1645056727,124273300,399,671961.957976757,4689655.10195,5,42,T
2022/02/16/19:12:07.126550,26996,1645056727,124273300,400,671961.957976757,4689655.10195,5,42,T
2022/02/16/19:12:07.327721,26997,1645056727,325123310,401,671962.097447814,4689655.16827638,5,42,T
2022/02/16/19:12:07.327744,26998,1645056727,325123310,402,671962.097447814,4689655.16827638,5,42,T
2022/02/16/19:12:07.527739,26999,1645056727,526247978,403,671962.219339569,4689655.24975761,5,42,T
2022/02/16/19:12:07.528980,27000,1645056727,526247978,404,671962.219339569,4689655.24975761,5,42,T
2022/02/16/19:12:07.731351,27001,1645056727,729525566,405,671962.346736745,4689655.3705256,5,42,T
2022/02/16/19:12:07.732713,27002,1645056727,729525566,406,671962.346736745,4689655.3705256,5,42,T
2022/02/16/19:12:07.934079,27003,1645056727,932278871,407,671962.503576823,4689655.55361989,5,42,T
2022/02/16/19:12:07.934577,27004,1645056727,932278871,408,671962.503576823,4689655.55361989,5,42,T
2022/02/16/19:12:08.134437,27005,1645056728,132197141,409,671962.635743876,4689655.75484927,5,42,T
2022/02/16/19:12:08.135008,27006,1645056728,132197141,410,671962.635743876,4689655.75484927,5,42,T
2022/02/16/19:12:08.334046,27007,1645056728,332311630,411,671962.757809326,4689655.93579097,5,42,T
2022/02/16/19:12:08.335388,27008,1645056728,332311630,412,671962.757809326,4689655.93579097,5,42,T
2022/02/16/19:12:08.519903,27009,1645056728,519173622,413,671962.919471191,4689656.07948094,5,42,T
2022/02/16/19:12:08.519917,27010,1645056728,519173622,414,671962.919471191,4689656.07948094,5,42,T
2022/02/16/19:12:08.727778,27011,1645056728,725887537,415,671963.116709201,4689656.27117469,5,42,T
2022/02/16/19:12:08.727830,27012,1645056728,725887537,416,671963.116709201,4689656.27117469,5,42,T
2022/02/16/19:12:08.929110,27013,1645056728,926943302,417,671963.279976704,4689656.49524837,5,42,T
2022/02/16/19:12:08.929278,27014,1645056728,926943302,418,671963.279976704,4689656.49524837,5,42,T
2022/02/16/19:12:09.132360,27015,1645056729,130430698,419,671963.456015904,4689656.72056337,5,42,T
2022/02/16/19:12:09.132408,27016,1645056729,130430698,420,671963.456015904,4689656.72056337,5,42,T
2022/02/16/19:12:09.331921,27017,1645056729,329347133,421,671963.609820737,4689656.88150241,5,42,T
2022/02/16/19:12:09.332599,27018,1645056729,329347133,422,671963.609820737,4689656.88150241,5,42,T
2022/02/16/19:12:09.532297,27019,1645056729,530499696,423,671963.737159519,4689657.06071807,5,42,T
2022/02/16/19:12:09.532698,27020,1645056729,530499696,424,671963.737159519,4689657.06071807,5,42,T
2022/02/16/19:12:09.733231,27021,1645056729,731136322,425,671963.886801509,4689657.27907623,5,42,T
2022/02/16/19:12:09.733706,27022,1645056729,731136322,426,671963.886801509,4689657.27907623,5,42,T
2022/02/16/19:12:09.933565,27023,1645056729,932040929,427,671964.053100013,4689657.5535091,5,42,T
2022/02/16/19:12:09.934771,27024,1645056729,932040929,428,671964.053100013,4689657.5535091,5,42,T
2022/02/16/19:12:10.116827,27025,1645056730,115835428,429,671964.199995456,4689657.79963273,5,42,T
2022/02/16/19:12:10.116898,27026,1645056730,115835428,430,671964.199995456,4689657.79963273,5,42,T
2022/02/16/19:12:10.321094,27027,1645056730,319025516,431,671964.329879837,4689657.98169418,5,42,T
2022/02/16/19:12:10.321150,27028,1645056730,319025516,432,671964.329879837,4689657.98169418,5,42,T
2022/02/16/19:12:10.533395,27029,1645056730,531755685,433,671964.46884615,4689658.17511176,5,42,T
2022/02/16/19:12:10.534618,27030,1645056730,531755685,434,671964.46884615,4689658.17511176,5,42,T
2022/02/16/19:12:10.733140,27031,1645056730,731355905,435,671964.635382655,4689658.34452772,5,42,T
2022/02/16/19:12:10.733463,27032,1645056730,731355905,436,671964.635382655,4689658.34452772,5,42,T
2022/02/16/19:12:10.933791,27033,1645056730,932311534,437,671964.820736461,4689658.54928954,5,42,T
2022/02/16/19:12:10.936619,27034,1645056730,932311534,438,671964.820736461,4689658.54928954,5,42,T
2022/02/16/19:12:11.134830,27035,1645056731,132724761,439,671964.966319011,4689658.73674633,5,42,T
2022/02/16/19:12:11.134998,27036,1645056731,132724761,440,671964.966319011,4689658.73674633,5,42,T
2022/02/16/19:12:11.334368,27037,1645056731,332530021,441,671965.123917091,4689658.92820917,5,42,T
2022/02/16/19:12:11.335301,27038,1645056731,332530021,442,671965.123917091,4689658.92820917,5,42,T
2022/02/16/19:12:11.535734,27039,1645056731,533409357,443,671965.29106247,4689659.11767977,5,42,T
2022/02/16/19:12:11.535802,27040,1645056731,533409357,444,671965.29106247,4689659.11767977,5,42,T
2022/02/16/19:12:11.735407,27041,1645056731,733679533,445,671965.462895319,4689659.36293124,5,42,T
