328066.193802705,4689607.67556521,19,T
328066.193802705,4689607.67556521,19,T
328067.43005475,4689608.77226665,19,T
328067.43005475,4689608.77226665,19,T
328068.240814847,4689609.4880819,19,T
328068.240814847,4689609.4880819,19,T
328068.653789505,4689609.88059425,19,T
328068.653789505,4689609.88059425,19,T
328068.809521444,4689610.07290077,19,T
328068.809521444,4689610.07290077,19,T
328068.892858751,4689610.20408195,19,T
328068.892858751,4689610.20408195,19,T
328069.032493844,4689610.37433172,19,T
328069.032493844,4689610.37433172,19,T
328069.199441551,4689610.64782053,19,T
328069.199441551,4689610.64782053,19,T
328069.263307369,4689610.75405895,19,T
328069.263307369,4689610.75405895,19,T
328069.304847998,4689610.84247564,19,T
328069.304847998,4689610.84247564,19,T
328069.242499844,4689610.83732611,19,T
328069.242499844,4689610.83732611,19,T
328069.215449968,4689610.85134985,19,T
328069.215449968,4689610.85134985,19,T
328069.200464781,4689610.86897405,19,T
328069.200464781,4689610.86897405,19,T
328069.191434273,4689610.89925522,19,T
328069.191434273,4689610.89925522,19,T
328069.1901252,4689610.93565565,19,T
328069.1901252,4689610.93565565,19,T
328069.072331575,4689610.87007806,19,T
328069.072331575,4689610.87007806,19,T
328068.972152215,4689610.80425367,19,T
328068.972152215,4689610.80425367,19,T
328068.881884347,4689610.75525684,19,T
328068.881884347,4689610.75525684,19,T
328068.805830263,4689610.7188998,19,T
328068.805830263,4689610.7188998,19,T
328068.741246066,4689610.67873573,19,T
328068.741246066,4689610.67873573,19,T
328068.566167385,4689610.55630073,19,T
328068.566167385,4689610.55630073,19,T
328068.461319537,4689610.49096204,19,T
328068.461319537,4689610.49096204,19,T
328068.385822349,4689610.44364374,19,T
328068.385822349,4689610.44364374,19,T
328068.315372456,4689610.40566473,19,T
328068.315372456,4689610.40566473,19,T
328068.256441498,4689610.37148513,19,T
328068.256441498,4689610.37148513,19,T
328068.18636894,4689610.32644586,19,T
328068.18636894,4689610.32644586,19,T
328068.112788708,4689610.2787094,19,T
328068.112788708,4689610.2787094,19,T
328068.050585282,4689610.23459029,19,T
328068.050585282,4689610.23459029,19,T
328067.989502155,4689610.20807118,19,T
328067.989502155,4689610.20807118,19,T
328067.926207685,4689610.18680182,19,T
328067.926207685,4689610.18680182,19,T
328066.650119286,4689609.81139312,19,T
328066.650119286,4689609.81139312,19,T
328065.984936675,4689609.62008728,19,T
328065.984936675,4689609.62008728,19,T
328065.994324722,4689609.61558913,19,T
328065.994324722,4689609.61558913,19,T
328066.000640578,4689609.60931087,19,T
328066.000640578,4689609.60931087,19,T
328066.005359125,4689609.61086502,19,T
328066.005359125,4689609.61086502,19,T
328065.994992906,4689609.59794524,19,T
328065.994992906,4689609.59794524,19,T
328065.98881416,4689609.58176828,19,T
328065.98881416,4689609.58176828,19,T
328065.984207922,4689609.5679649,19,T
328065.984207922,4689609.5679649,19,T
328065.992987511,4689609.55550293,19,T
328065.992987511,4689609.55550293,19,T
328065.998433417,4689609.54182392,19,T
328065.998433417,4689609.54182392,19,T
328065.987869426,4689609.53206339,19,T
328065.987869426,4689609.53206339,19,T
328065.986507878,4689609.50463503,19,T
328065.986507878,4689609.50463503,19,T
328065.976574637,4689609.48131367,19,T
328065.976574637,4689609.48131367,19,T
328065.975890845,4689609.45906415,19,T
328065.975890845,4689609.45906415,19,T
328065.97936972,4689609.44376345,19,T
328065.97936972,4689609.44376345,19,T
328065.967977301,4689609.40025268,19,T
328065.967977301,4689609.40025268,19,T
328065.959485588,4689609.36836053,19,T
328065.959485588,4689609.36836053,19,T
328065.947172589,4689609.34342762,19,T
328065.947172589,4689609.34342762,19,T
328065.942792455,4689609.32201103,19,T
328065.942792455,4689609.32201103,19,T
328065.942301416,4689609.27396498,19,T
328065.942301416,4689609.27396498,19,T
328065.942338386,4689609.24743005,19,T
328065.942338386,4689609.24743005,19,T
328065.936592614,4689609.22085152,19,T
328065.936592614,4689609.22085152,19,T
328065.936432838,4689609.19190924,19,T
328065.936432838,4689609.19190924,19,T
328065.915013542,4689609.16051996,19,T
328065.915013542,4689609.16051996,19,T
328065.902910947,4689609.13855072,19,T
328065.902910947,4689609.13855072,19,T
328065.896001867,4689609.10383643,19,T
328065.896001867,4689609.10383643,19,T
328065.897677113,4689609.07113806,19,T
328065.897677113,4689609.07113806,19,T
328065.886277076,4689609.04414166,19,T
328065.886277076,4689609.04414166,19,T
328065.859458412,4689609.0227192,19,T
328065.859458412,4689609.0227192,19,T
328065.839510461,4689608.9951904,19,T
328065.839510461,4689608.9951904,19,T
