%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z
1.64609891697467E+018,8502,0,2.4275456,-0.0729,0.7126,0.1136
1.64609891699981E+018,8503,0,2.5137152,-0.073,0.7057,0.1102
1.64609891702464E+018,8504,0,2.4830464,-0.0739,0.7087,0.116
1.64609891704957E+018,8505,0,2.4937728,-0.0729,0.7126,0.1148
1.64609891707417E+018,8506,0,2.4595712,-0.072,0.7067,0.1126
1.64609891710024E+018,8507,0,2.6069504,-0.0749,0.7058,0.1136
1.64609891712472E+018,8508,0,2.4478208,-0.073,0.7037,0.1102
1.6460989171505E+018,8509,0,2.5779712,-0.074,0.7047,0.1137
1.64609891717554E+018,8510,0,2.5039616,-0.074,0.7038,0.1125
1.6460989172007E+018,8511,0,2.5164288,-0.0749,0.7058,0.116
1.64609891722572E+018,8512,0,2.5020672,-0.0749,0.7077,0.1136
1.64609891725062E+018,8513,0,2.489856,-0.0739,0.7126,0.1112
1.6460989172748E+018,8514,0,2.4177152,-0.072,0.7086,0.1126
1.64609891730014E+018,8515,0,2.5344,-0.0749,0.7068,0.116
1.6460989173251E+018,8516,0,2.4956416,-0.073,0.7067,0.1137
1.64609891735029E+018,8517,0,2.5192192,-0.0739,0.7116,0.1124
1.64609891737591E+018,8518,0,2.5617152,-0.0738,0.7136,0.1148
1.64609891740121E+018,8519,0,2.5302272,-0.0768,0.7068,0.1123
1.64609891742608E+018,8520,0,2.4866048,-0.073,0.7067,0.1114
1.64609891745143E+018,8521,0,2.5356032,-0.073,0.7027,0.1114
1.64609891747554E+018,8522,0,2.4109312,-0.0767,0.7137,0.1122
1.64609891750049E+018,8523,0,2.4948224,-0.0729,0.7126,0.1136
1.64609891752549E+018,8524,0,2.5002496,-0.074,0.7038,0.1125
1.64609891755048E+018,8525,0,2.4986624,-0.0759,0.7048,0.11
1.64609891757608E+018,8526,0,2.5599488,-0.0749,0.7067,0.1124
1.64609891760041E+018,8527,0,2.4328192,-0.0758,0.7068,0.1077
1.64609891762636E+018,8528,0,2.5954816,-0.0749,0.7038,0.1078
1.64609891765235E+018,8529,0,2.5988352,-0.0758,0.7088,0.1124
1.64609891767739E+018,8530,0,2.5038336,-0.0721,0.7017,0.1126
1.64609891770178E+018,8531,0,2.4392448,-0.073,0.7057,0.1078
1.64609891772662E+018,8532,0,2.4841472,-0.0749,0.7038,0.1136
1.6460989177517E+018,8533,0,2.5079296,-0.074,0.7057,0.1066
1.64609891777652E+018,8534,0,2.48192,-0.073,0.7087,0.1102
1.64609891780159E+018,8535,0,2.5072896,-0.0758,0.7078,0.11
1.64609891782745E+018,8536,0,2.5856768,-0.0758,0.7068,0.1136
1.64609891785176E+018,8537,0,2.4308992,-0.074,0.7038,0.1125
1.64609891787661E+018,8538,0,2.4852224,-0.073,0.7077,0.1137
1.64609891790274E+018,8539,0,2.613376,-0.0749,0.7058,0.1113
1.64609891792701E+018,8540,0,2.4267264,-0.0739,0.7077,0.1113
1.64609891795228E+018,8541,0,2.526848,-0.0749,0.7087,0.1112
1.64609891797769E+018,8542,0,2.5405696,-0.0758,0.7068,0.1124
1.64609891800248E+018,8543,0,2.4795136,-0.0739,0.7077,0.1125
1.64609891802803E+018,8544,0,2.5549568,-0.0748,0.7087,0.1148
1.64609891805259E+018,8545,0,2.4557312,-0.073,0.7077,0.1137
1.64609891807746E+018,8546,0,2.4869888,-0.0749,0.7048,0.1148
1.6460989181026E+018,8547,0,2.5139712,-0.0749,0.7048,0.1101
1.64609891812775E+018,8548,0,2.5156608,-0.0749,0.7058,0.1101
1.64609891815338E+018,8549,0,2.562688,-0.073,0.7067,0.1172
1.64609891817795E+018,8550,0,2.456576,-0.074,0.7047,0.1101
1.64609891820307E+018,8551,0,2.5121536,-0.074,0.7047,0.1113
1.64609891822788E+018,8552,0,2.4808448,-0.074,0.7037,0.1078
1.64609891825295E+018,8553,0,2.507392,-0.0731,0.7027,0.1067
1.64609891827782E+018,8554,0,2.4871168,-0.073,0.7057,0.1137
1.6460989183034E+018,8555,0,2.5575936,-0.0749,0.7058,0.1124
1.64609891832813E+018,8556,0,2.4728064,-0.0701,0.7125,0.1067
1.64609891835341E+018,8557,0,2.5282048,-0.0748,0.7097,0.1124
1.64609891837874E+018,8558,0,2.5332224,-0.0739,0.7057,0.1125
1.64609891840456E+018,8559,0,2.581632,-0.072,0.7076,0.1149
1.64609891842844E+018,8560,0,2.3887872,-0.0749,0.7077,0.1112
1.64609891845426E+018,8561,0,2.5816064,-0.0767,0.7078,0.1147
1.64609891847874E+018,8562,0,2.4477952,-0.074,0.7038,0.116
1.64609891850405E+018,8563,0,2.5309184,-0.0729,0.7096,0.1125
1.64609891852898E+018,8564,0,2.4930816,-0.0768,0.7029,0.1135
1.64609891855391E+018,8565,0,2.4931584,-0.0729,0.7136,0.1136
1.64609891857887E+018,8566,0,2.4964864,-0.0739,0.7087,0.1066
1.64609891860371E+018,8567,0,2.4832256,-0.073,0.7077,0.1137
1.64609891862898E+018,8568,0,2.527488,-0.0739,0.7077,0.1136
1.64609891865434E+018,8569,0,2.5354496,-0.0749,0.7038,0.1113
1.64609891867986E+018,8570,0,2.5525248,-0.073,0.7087,0.1113
1.64609891870474E+018,8571,0,2.4879104,-0.0739,0.7057,0.1137
1.64609891873029E+018,8572,0,2.5548288,-0.0749,0.7077,0.1124
1.64609891875488E+018,8573,0,2.4590592,-0.0749,0.7068,0.1136
1.64609891877992E+018,8574,0,2.504192,-0.0768,0.7058,0.1135
1.6460989188045E+018,8575,0,2.4576768,-0.0758,0.7058,0.1136
1.64609891882963E+018,8576,0,2.5130496,-0.0749,0.7087,0.1124
1.64609891885425E+018,8577,0,2.4625664,-0.075,0.7018,0.1066
1.64609891887969E+018,8578,0,2.5438464,-0.0721,0.7047,0.1126
1.64609891890475E+018,8579,0,2.5060608,-0.0748,0.7087,0.1148
1.64609891892963E+018,8580,0,2.4875008,-0.0702,0.7036,0.1151
1.64609891895549E+018,8581,0,2.5858048,-0.0758,0.7117,0.1088
1.64609891898038E+018,8582,0,2.48896,-0.0749,0.7087,0.1124
1.64609891900558E+018,8583,0,2.5205504,-0.0758,0.7078,0.1135
1.64609891903047E+018,8584,0,2.488832,-0.0759,0.7028,0.1124
1.64609891905522E+018,8585,0,2.4749312,-0.0739,0.7116,0.1112
1.64609891907989E+018,8586,0,2.4669952,-0.073,0.7047,0.1149
1.64609891910462E+018,8587,0,2.4728832,-0.0749,0.7048,0.116
1.64609891913019E+018,8588,0,2.5573632,-0.073,0.7087,0.1125
1.64609891915504E+018,8589,0,2.485248,-0.0729,0.7156,0.1124
1.64609891918053E+018,8590,0,2.5483008,-0.0758,0.7068,0.1136
1.64609891920604E+018,8591,0,2.5513728,-0.073,0.7077,0.1078
1.64609891923095E+018,8592,0,2.4913152,-0.073,0.7057,0.1149
1.64609891925692E+018,8593,0,2.5964544,-0.073,0.7057,0.1161
1.64609891928094E+018,8594,0,2.4018432,-0.0739,0.7116,0.1112
1.64609891930527E+018,8595,0,2.4335104,-0.0721,0.7057,0.1126
1.64609891933038E+018,8596,0,2.5106944,-0.072,0.7066,0.1114
1.64609891935589E+018,8597,0,2.5512448,-0.073,0.7057,0.1114
1.6460989193804E+018,8598,0,2.4507648,-0.0739,0.7087,0.1113
1.64609891940534E+018,8599,0,2.494464,-0.0758,0.7068,0.1136
1.64609891943008E+018,8600,0,2.4740864,-0.074,0.7057,0.1066
1.64609891945684E+018,8601,0,2.6752256,-0.072,0.7136,0.1113
1.64609891948109E+018,8602,0,2.4255744,-0.0739,0.7057,0.1137
1.64609891950657E+018,8603,0,2.5479424,-0.0748,0.7087,0.1136
1.64609891953169E+018,8604,0,2.5117952,-0.0748,0.7146,0.1112
1.64609891955658E+018,8605,0,2.4891136,-0.0739,0.7067,0.1137
1.64609891958152E+018,8606,0,2.4939264,-0.072,0.7086,0.1114
1.64609891960677E+018,8607,0,2.524672,-0.0749,0.7038,0.1113
1.64609891963175E+018,8608,0,2.4982272,-0.073,0.7047,0.1114
1.64609891965664E+018,8609,0,2.4892416,-0.0739,0.7136,0.11
1.64609891968124E+018,8610,0,2.4595712,-0.073,0.7057,0.1067
1.64609891970577E+018,8611,0,2.4529152,-0.0739,0.7136,0.11
1.64609891973206E+018,8612,0,2.6295808,-0.0758,0.7058,0.1112
1.64609891975741E+018,8613,0,2.5351168,-0.073,0.7047,0.1114
1.64609891978243E+018,8614,0,2.5020928,-0.0739,0.7048,0.1149
1.64609891980751E+018,8615,0,2.507392,-0.0767,0.7108,0.1146
1.64609891983251E+018,8616,0,2.5001216,-0.0729,0.7136,0.1089
1.6460989198565E+018,8617,0,2.3993856,-0.0749,0.7068,0.1136
1.64609891988219E+018,8618,0,2.5681408,-0.0738,0.7146,0.1077
1.64609891990718E+018,8619,0,2.49984,-0.0739,0.7087,0.1125
1.6460989199314E+018,8620,0,2.4211968,-0.072,0.7135,0.1078
1.64609891995695E+018,8621,0,2.555264,-0.073,0.7057,0.1114
1.64609891998267E+018,8622,0,2.5722112,-0.073,0.7047,0.1078
1.64609892000771E+018,8623,0,2.5043456,-0.0749,0.7058,0.1136
1.64609892003229E+018,8624,0,2.4580096,-0.0729,0.7116,0.1125
1.64609892005779E+018,8625,0,2.5491456,-0.0729,0.7175,0.1089
1.64609892008269E+018,8626,0,2.4903936,-0.0758,0.7087,0.11
1.64609892010777E+018,8627,0,2.507648,-0.0739,0.7048,0.1149
1.64609892013241E+018,8628,0,2.4642048,-0.0731,0.7037,0.1067
1.64609892015859E+018,8629,0,2.6177792,-0.0748,0.7097,0.1124
1.64609892018281E+018,8630,0,2.422144,-0.0739,0.7048,0.1149
1.64609892020758E+018,8631,0,2.4773376,-0.0758,0.7078,0.1147
1.64609892023215E+018,8632,0,2.4568064,-0.0739,0.7067,0.1113
1.64609892025783E+018,8633,0,2.567808,-0.0721,0.7047,0.1091
1.64609892028287E+018,8634,0,2.504064,-0.0748,0.7087,0.1136
1.64609892030789E+018,8635,0,2.5026304,-0.0739,0.7087,0.1089
1.64609892033346E+018,8636,0,2.5564416,-0.0739,0.7057,0.1125
1.64609892035826E+018,8637,0,2.480128,-0.0739,0.7057,0.1148
1.64609892038329E+018,8638,0,2.5026816,-0.074,0.7047,0.1113
1.646098920408E+018,8639,0,2.4716544,-0.0739,0.7107,0.1101
1.64609892043284E+018,8640,0,2.4834048,-0.074,0.7018,0.1102
1.6460989204575E+018,8641,0,2.4660736,-0.074,0.7038,0.1113
1.64609892048284E+018,8642,0,2.5341696,-0.0721,0.7066,0.1079
1.64609892050859E+018,8643,0,2.574592,-0.0758,0.7088,0.1147
1.64609892053411E+018,8644,0,2.5520896,-0.073,0.7027,0.1126
1.64609892055832E+018,8645,0,2.421504,-0.073,0.7087,0.1149
1.64609892058328E+018,8646,0,2.4959232,-0.073,0.7047,0.1149
1.64609892060866E+018,8647,0,2.5383424,-0.0739,0.7077,0.1125
1.64609892063325E+018,8648,0,2.4583168,-0.073,0.7067,0.109
1.64609892065833E+018,8649,0,2.5087488,-0.0758,0.7127,0.1111
1.64609892068318E+018,8650,0,2.4842752,-0.0758,0.7088,0.1112
1.64609892070807E+018,8651,0,2.4888064,-0.073,0.7057,0.109
1.64609892073314E+018,8652,0,2.5079552,-0.0739,0.7087,0.116
1.64609892075879E+018,8653,0,2.5650176,-0.074,0.7047,0.1113
1.64609892078392E+018,8654,0,2.5120512,-0.072,0.7106,0.1114
1.64609892080904E+018,8655,0,2.5121024,-0.073,0.7076,0.1055
1.64609892083399E+018,8656,0,2.4950272,-0.0749,0.7058,0.1124
1.64609892085883E+018,8657,0,2.484224,-0.074,0.7038,0.1113
1.64609892088495E+018,8658,0,2.6117632,-0.0721,0.7057,0.1102
1.64609892090926E+018,8659,0,2.4317184,-0.0749,0.7048,0.1148
1.64609892093384E+018,8660,0,2.4576256,-0.0768,0.7058,0.1123
1.64609892095869E+018,8661,0,2.4846592,-0.073,0.7057,0.1172
1.64609892098377E+018,8662,0,2.5078528,-0.0759,0.7058,0.1077
1.64609892100964E+018,8663,0,2.5873408,-0.0738,0.7166,0.11
1.64609892103477E+018,8664,0,2.5132544,-0.0739,0.7126,0.1101
1.64609892105946E+018,8665,0,2.4691456,-0.073,0.7067,0.1161
1.64609892108451E+018,8666,0,2.5050368,-0.072,0.7076,0.1149
1.64609892110941E+018,8667,0,2.489344,-0.073,0.7067,0.1114
1.64609892113426E+018,8668,0,2.4857856,-0.0748,0.7087,0.1148
1.64609892115951E+018,8669,0,2.5244672,-0.072,0.7126,0.1137
1.64609892118429E+018,8670,0,2.4785408,-0.0748,0.7146,0.11
1.64609892120974E+018,8671,0,2.5441536,-0.0721,0.7057,0.1114
1.64609892123489E+018,8672,0,2.515456,-0.0749,0.7048,0.1066
1.64609892125923E+018,8673,0,2.4339968,-0.0749,0.7067,0.1089
1.6460989212851E+018,8674,0,2.5868032,-0.0758,0.7058,0.1124
1.64609892131027E+018,8675,0,2.5176576,-0.0739,0.7057,0.1125
1.64609892133527E+018,8676,0,2.4992768,-0.0739,0.7077,0.1136
1.64609892135996E+018,8677,0,2.4691456,-0.0749,0.7068,0.1148
1.64609892138511E+018,8678,0,2.515456,-0.073,0.7057,0.1149
1.6460989214101E+018,8679,0,2.4988672,-0.0749,0.7038,0.1066
1.64609892143554E+018,8680,0,2.5437696,-0.0759,0.7058,0.1089
1.64609892146031E+018,8681,0,2.4774144,-0.0748,0.7087,0.1159
1.64609892148584E+018,8682,0,2.5530112,-0.074,0.7047,0.1137
1.64609892151049E+018,8683,0,2.4648192,-0.0749,0.7058,0.1113
1.64609892153472E+018,8684,0,2.4222976,-0.0701,0.7145,0.1102
1.6460989215622E+018,8685,0,2.7483648,-0.073,0.7057,0.1125
1.64609892158553E+018,8686,0,2.333568,-0.074,0.7037,0.1066
1.64609892161134E+018,8687,0,2.5802496,-0.0749,0.7077,0.1112
1.64609892163638E+018,8688,0,2.5040128,-0.0739,0.7107,0.1101
1.64609892166122E+018,8689,0,2.4846592,-0.0739,0.7087,0.1125
1.64609892168603E+018,8690,0,2.4804864,-0.0749,0.7048,0.116
1.64609892171094E+018,8691,0,2.4912896,-0.074,0.7047,0.1125
1.64609892173596E+018,8692,0,2.5014784,-0.0758,0.7097,0.1135
1.64609892176023E+018,8693,0,2.42752,-0.074,0.7047,0.1113
1.64609892178554E+018,8694,0,2.5311488,-0.0749,0.7038,0.1078
1.64609892181198E+018,8695,0,2.6437888,-0.074,0.7047,0.1113
1.64609892183678E+018,8696,0,2.4794624,-0.0758,0.7068,0.1147
1.64609892186141E+018,8697,0,2.4637696,-0.0711,0.7106,0.1102
1.64609892188756E+018,8698,0,2.6145792,-0.0739,0.7077,0.1136
1.64609892191086E+018,8699,0,2.3296512,-0.0748,0.7117,0.1147
1.64609892193579E+018,8700,0,2.4933376,-0.075,0.7028,0.1066
1.64609892196121E+018,8701,0,2.542208,-0.0729,0.7126,0.1078
1.64609892198636E+018,8702,0,2.5148928,-0.0739,0.7048,0.1149
1.646098922011E+018,8703,0,2.4635648,-0.0749,0.7067,0.1101
1.64609892203649E+018,8704,0,2.5490944,-0.0739,0.7048,0.1149
1.64609892206204E+018,8705,0,2.5554432,-0.0749,0.7058,0.1136
1.64609892208658E+018,8706,0,2.4537856,-0.073,0.7027,0.1102
1.64609892211204E+018,8707,0,2.5462272,-0.0749,0.7048,0.1125
1.64609892213658E+018,8708,0,2.453632,-0.073,0.7027,0.1138
1.64609892216198E+018,8709,0,2.5403392,-0.0729,0.7116,0.1101
1.64609892218664E+018,8710,0,2.4658432,-0.0721,0.7027,0.1079
1.64609892221201E+018,8711,0,2.537472,-0.074,0.7067,0.1054
1.64609892223687E+018,8712,0,2.485376,-0.073,0.7077,0.1113
1.64609892226189E+018,8713,0,2.5020416,-0.073,0.7067,0.1102
1.64609892228712E+018,8714,0,2.52352,-0.074,0.7047,0.1137
1.64609892231116E+018,8715,0,2.4032,-0.0757,0.7117,0.1147
1.6460989223381E+018,8716,0,2.6945024,-0.073,0.7037,0.1149
1.64609892236299E+018,8717,0,2.488448,-0.073,0.7067,0.1125
1.64609892238757E+018,8718,0,2.4586496,-0.0748,0.7117,0.1112
1.64609892241245E+018,8719,0,2.4880384,-0.073,0.7086,0.1066
1.64609892243763E+018,8720,0,2.5174528,-0.0749,0.7087,0.1124
1.64609892246216E+018,8721,0,2.452992,-0.0748,0.7117,0.1135
1.6460989224872E+018,8722,0,2.5047552,-0.0758,0.7058,0.1171
1.64609892251227E+018,8723,0,2.5061376,-0.0711,0.7046,0.1091
1.6460989225371E+018,8724,0,2.4830976,-0.0749,0.7038,0.1089
1.64609892256218E+018,8725,0,2.5081856,-0.0739,0.7067,0.1137
1.64609892258829E+018,8726,0,2.6108672,-0.0749,0.7048,0.1125
1.64609892261317E+018,8727,0,2.4879872,-0.0739,0.7067,0.1137
1.64609892263821E+018,8728,0,2.504704,-0.073,0.7067,0.1055
1.64609892266263E+018,8729,0,2.4416512,-0.0749,0.7058,0.1113
1.64609892268806E+018,8730,0,2.5433856,-0.074,0.7038,0.1125
1.64609892271298E+018,8731,0,2.4916992,-0.0758,0.7058,0.1159
1.64609892273793E+018,8732,0,2.4945664,-0.0759,0.7038,0.1124
1.64609892276258E+018,8733,0,2.4656384,-0.0729,0.7146,0.1124
1.64609892278753E+018,8734,0,2.4942592,-0.074,0.7038,0.1149
1.64609892281214E+018,8735,0,2.4610816,-0.0749,0.7058,0.1148
1.64609892283712E+018,8736,0,2.4979712,-0.073,0.7067,0.1172
1.64609892286286E+018,8737,0,2.5743104,-0.0739,0.7067,0.1148
1.64609892288833E+018,8738,0,2.5469696,-0.0739,0.7057,0.1137
1.6460989229138E+018,8739,0,2.5475584,-0.0739,0.7087,0.1125
1.64609892293887E+018,8740,0,2.5061376,-0.0739,0.7067,0.1137
1.64609892296363E+018,8741,0,2.475904,-0.0739,0.7067,0.1137
1.64609892298804E+018,8742,0,2.4414976,-0.0729,0.7116,0.1101
1.64609892301314E+018,8743,0,2.5096448,-0.073,0.7057,0.1078
1.64609892303746E+018,8744,0,2.4328192,-0.0758,0.7048,0.1124
1.64609892306244E+018,8745,0,2.4975104,-0.0721,0.7057,0.1079
1.64609892308765E+018,8746,0,2.5211136,-0.073,0.7067,0.109
1.64609892311358E+018,8747,0,2.5926144,-0.0749,0.7048,0.116
1.64609892313869E+018,8748,0,2.5109504,-0.073,0.7057,0.1125
1.64609892316391E+018,8749,0,2.5225216,-0.072,0.7086,0.109
1.64609892318895E+018,8750,0,2.503936,-0.0721,0.7057,0.1102
1.6460989232139E+018,8751,0,2.4951808,-0.073,0.7057,0.1102
1.64609892323881E+018,8752,0,2.4907008,-0.074,0.7047,0.1125
1.64609892326364E+018,8753,0,2.4832,-0.0739,0.7077,0.1136
1.64609892328866E+018,8754,0,2.5016576,-0.0711,0.7037,0.1103
1.64609892331337E+018,8755,0,2.4707584,-0.0739,0.7057,0.1172
1.64609892333898E+018,8756,0,2.5616128,-0.0749,0.7038,0.1148
1.64609892336411E+018,8757,0,2.513024,-0.073,0.7027,0.1149
1.64609892338919E+018,8758,0,2.5079552,-0.074,0.7047,0.1113
1.64609892341362E+018,8759,0,2.4426752,-0.0748,0.7107,0.1124
1.64609892343899E+018,8760,0,2.5369856,-0.073,0.7047,0.1149
1.64609892346402E+018,8761,0,2.5031936,-0.073,0.7057,0.1137
1.64609892348905E+018,8762,0,2.5029632,-0.0749,0.7077,0.1148
1.64609892351404E+018,8763,0,2.4994304,-0.072,0.7106,0.1125
1.64609892353887E+018,8764,0,2.4826624,-0.0749,0.7087,0.1112
1.64609892356395E+018,8765,0,2.5076992,-0.0738,0.7166,0.1124
1.64609892358862E+018,8766,0,2.4667136,-0.073,0.7067,0.1125
1.64609892361317E+018,8767,0,2.4559104,-0.074,0.7047,0.1078
1.64609892363815E+018,8768,0,2.4973312,-0.0759,0.7048,0.11
1.64609892366523E+018,8769,0,2.7081216,-0.0748,0.7087,0.1159
1.64609892368939E+018,8770,0,2.4164352,-0.072,0.7096,0.1102
1.64609892371481E+018,8771,0,2.5413888,-0.073,0.7077,0.1102
1.64609892373945E+018,8772,0,2.4640768,-0.0721,0.7066,0.1102
1.64609892376444E+018,8773,0,2.4994816,-0.0758,0.7078,0.1124
1.64609892378945E+018,8774,0,2.5006592,-0.073,0.7047,0.1126
1.64609892381435E+018,8775,0,2.4905216,-0.0711,0.7096,0.1126
1.64609892383896E+018,8776,0,2.4602112,-0.0749,0.7067,0.1113
1.64609892386421E+018,8777,0,2.5255936,-0.0739,0.7107,0.1136
1.64609892388884E+018,8778,0,2.4626944,-0.073,0.7077,0.1137
1.64609892391549E+018,8779,0,2.6649344,-0.0758,0.7068,0.1159
1.64609892393973E+018,8780,0,2.4239104,-0.0749,0.7048,0.1101
1.64609892396463E+018,8781,0,2.4903168,-0.0749,0.7048,0.1148
1.64609892398931E+018,8782,0,2.4678912,-0.073,0.7037,0.1102
1.64609892401438E+018,8783,0,2.5073408,-0.0721,0.7057,0.1091
1.64609892403947E+018,8784,0,2.5083648,-0.073,0.7057,0.1137
1.64609892406441E+018,8785,0,2.4939008,-0.072,0.7067,0.1138
1.64609892408909E+018,8786,0,2.4682496,-0.0739,0.7097,0.1066
1.64609892411416E+018,8787,0,2.507264,-0.0729,0.7116,0.1136
1.64609892413892E+018,8788,0,2.4758528,-0.0739,0.7048,0.116
1.64609892416547E+018,8789,0,2.6547968,-0.074,0.7047,0.1078
1.64609892418985E+018,8790,0,2.4383232,-0.0767,0.7098,0.1135
1.64609892421469E+018,8791,0,2.4840704,-0.0749,0.7068,0.1171
1.6460989242401E+018,8792,0,2.5406976,-0.0729,0.7146,0.1136
1.64609892426473E+018,8793,0,2.4634112,-0.0749,0.7068,0.116
1.64609892428967E+018,8794,0,2.4939264,-0.0721,0.7047,0.1126
1.64609892431485E+018,8795,0,2.517888,-0.073,0.7087,0.1102
1.64609892434034E+018,8796,0,2.5487104,-0.072,0.7067,0.1138
1.64609892436506E+018,8797,0,2.4717568,-0.0729,0.7096,0.1137
1.64609892438977E+018,8798,0,2.4712448,-0.073,0.7037,0.1114
1.6460989244154E+018,8799,0,2.5630976,-0.072,0.7076,0.1149
1.64609892443947E+018,8800,0,2.407424,-0.0711,0.7066,0.1138
1.6460989244651E+018,8801,0,2.5628928,-0.0739,0.7077,0.1101
1.64609892449012E+018,8802,0,2.5019904,-0.0749,0.7057,0.1066
1.64609892451575E+018,8803,0,2.5626368,-0.0739,0.7048,0.1172
1.64609892454042E+018,8804,0,2.466816,-0.0721,0.7057,0.1091
1.64609892456561E+018,8805,0,2.5188864,-0.074,0.7057,0.1078
1.64609892458993E+018,8806,0,2.432128,-0.0758,0.7058,0.1159
1.64609892461471E+018,8807,0,2.4786944,-0.072,0.7086,0.1161
1.64609892464026E+018,8808,0,2.554624,-0.0739,0.7126,0.1112
1.6460989246657E+018,8809,0,2.5437952,-0.0749,0.7077,0.1124
1.64609892469057E+018,8810,0,2.4874496,-0.072,0.7057,0.1149
1.64609892471567E+018,8811,0,2.5096704,-0.074,0.7057,0.1078
1.64609892474103E+018,8812,0,2.53568,-0.0711,0.7046,0.1091
1.64609892476618E+018,8813,0,2.5151488,-0.0729,0.7126,0.116
1.64609892479027E+018,8814,0,2.40896,-0.0739,0.7067,0.1137
1.6460989248158E+018,8815,0,2.5537024,-0.073,0.7047,0.1149
1.64609892484061E+018,8816,0,2.4805888,-0.073,0.7037,0.1114
1.64609892486633E+018,8817,0,2.5724928,-0.0758,0.7058,0.1136
1.64609892489142E+018,8818,0,2.508032,-0.0749,0.7048,0.1125
1.64609892491557E+018,8819,0,2.4155904,-0.0749,0.7058,0.1148
1.64609892494094E+018,8820,0,2.5373696,-0.074,0.7057,0.109
1.64609892496585E+018,8821,0,2.4905216,-0.0748,0.7117,0.1135
1.64609892499125E+018,8822,0,2.53952,-0.0749,0.7038,0.1125
1.64609892501678E+018,8823,0,2.553088,-0.0749,0.7038,0.1089
1.64609892504105E+018,8824,0,2.427392,-0.074,0.7067,0.1078
1.64609892506597E+018,8825,0,2.4923392,-0.0738,0.7136,0.1112
1.64609892509096E+018,8826,0,2.4986368,-0.072,0.7116,0.1113
1.64609892511664E+018,8827,0,2.5683712,-0.0749,0.7077,0.1112
1.64609892514174E+018,8828,0,2.5101056,-0.0748,0.7166,0.1111
1.64609892516562E+018,8829,0,2.3872,-0.0739,0.7067,0.1113
1.64609892519039E+018,8830,0,2.4773888,-0.0711,0.7105,0.1067
1.64609892521719E+018,8831,0,2.6800384,-0.0739,0.7087,0.116
1.64609892524157E+018,8832,0,2.4381696,-0.0739,0.7057,0.1137
1.64609892526725E+018,8833,0,2.5673984,-0.0759,0.7058,0.1089
1.64609892529166E+018,8834,0,2.4417024,-0.0739,0.7116,0.1112
1.64609892531597E+018,8835,0,2.4311296,-0.0739,0.7097,0.1136
1.64609892534096E+018,8836,0,2.4981504,-0.0739,0.7107,0.1124
1.64609892536613E+018,8837,0,2.5176576,-0.0729,0.7116,0.1125
1.64609892539126E+018,8838,0,2.5127936,-0.074,0.7047,0.1125
1.64609892541684E+018,8839,0,2.5582592,-0.073,0.7047,0.1126
1.64609892544118E+018,8840,0,2.434048,-0.0739,0.7077,0.1125
1.64609892546715E+018,8841,0,2.5970176,-0.072,0.7067,0.1138
1.64609892549257E+018,8842,0,2.5412096,-0.0739,0.7087,0.1125
1.64609892551678E+018,8843,0,2.4213504,-0.0739,0.7126,0.1112
1.64609892554204E+018,8844,0,2.5265152,-0.0721,0.7057,0.1138
1.64609892556693E+018,8845,0,2.4884224,-0.073,0.7087,0.1137
1.64609892559186E+018,8846,0,2.4930048,-0.074,0.7057,0.109
1.64609892561697E+018,8847,0,2.5114112,-0.0749,0.7048,0.1136
1.64609892564174E+018,8848,0,2.4767488,-0.075,0.7018,0.109
1.64609892566654E+018,8849,0,2.480256,-0.072,0.7116,0.1113
1.6460989256918E+018,8850,0,2.5253376,-0.073,0.7067,0.1161
1.64609892571753E+018,8851,0,2.5731584,-0.0711,0.7047,0.115
1.64609892574271E+018,8852,0,2.5184512,-0.072,0.7076,0.1114
1.64609892576801E+018,8853,0,2.5296128,-0.0739,0.7107,0.116
1.64609892579267E+018,8854,0,2.4656896,-0.074,0.7057,0.1078
1.6460989258171E+018,8855,0,2.4437248,-0.072,0.7086,0.1137
1.64609892584264E+018,8856,0,2.5532416,-0.073,0.7057,0.1137
1.64609892586688E+018,8857,0,2.4246784,-0.0739,0.7057,0.116
1.64609892589172E+018,8858,0,2.4838144,-0.0748,0.7097,0.1136
1.64609892591678E+018,8859,0,2.5064448,-0.073,0.7037,0.1137
1.64609892594231E+018,8860,0,2.5527296,-0.074,0.7037,0.1066
1.64609892596807E+018,8861,0,2.5762048,-0.0749,0.7077,0.1148
1.64609892599202E+018,8862,0,2.3949056,-0.0739,0.7077,0.1148
1.64609892601763E+018,8863,0,2.5607936,-0.0738,0.7146,0.11
1.64609892604313E+018,8864,0,2.5494784,-0.074,0.7057,0.1113
1.64609892606693E+018,8865,0,2.3805184,-0.0749,0.7067,0.1113
1.64609892609204E+018,8866,0,2.5108736,-0.073,0.7027,0.1138
1.64609892611774E+018,8867,0,2.5699328,-0.0739,0.7117,0.1148
1.64609892614214E+018,8868,0,2.4402176,-0.0739,0.7067,0.1113
1.6460989261672E+018,8869,0,2.50624,-0.073,0.7047,0.1137
1.64609892619204E+018,8870,0,2.483328,-0.0721,0.7027,0.115
1.64609892621692E+018,8871,0,2.4881152,-0.072,0.7116,0.1137
1.64609892624199E+018,8872,0,2.5069824,-0.0739,0.7057,0.1137
1.64609892626796E+018,8873,0,2.5977088,-0.0749,0.7058,0.1148
